game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-10-21,202210210CHO,NOP,https://www.basketball-reference.com/boxscores/202210210CHO.html,35,26,32,31,124
2022-10-21,202210210CHO,CHO,https://www.basketball-reference.com/boxscores/202210210CHO.html,24,27,34,27,112
