game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2020-01-02,202001020MIA,TOR,https://www.basketball-reference.com/boxscores/202001020MIA.html,91.0,0.348,10.2,24.1,0.157,83.5
2020-01-02,202001020MIA,MIA,https://www.basketball-reference.com/boxscores/202001020MIA.html,91.0,0.481,15.7,20.5,0.074,92.3
