game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-04-14,202104140TOR,SAS,Q1,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202104140TOR.html,12.0,1,1,1.000,0,0,2,3,.667,1,1,2,3,0,0,0,0,4,6.4,+2,
2021-04-14,202104140TOR,SAS,Q1,Derrick White,https://www.basketball-reference.com/boxscores/202104140TOR.html,8.32,2,5,.400,2,4,1,2,.500,1,1,2,2,0,0,0,0,7,6.3,-2,.500
2021-04-14,202104140TOR,SAS,Q1,Dejounte Murray,https://www.basketball-reference.com/boxscores/202104140TOR.html,6.58,1,4,.250,0,1,0,0,,1,2,3,0,0,0,0,0,2,0.9,-4,.000
2021-04-14,202104140TOR,SAS,Q1,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202104140TOR.html,6.58,1,3,.333,0,0,0,0,,1,1,2,0,0,1,0,1,2,1.6,-4,
2021-04-14,202104140TOR,SAS,Q1,Keldon Johnson,https://www.basketball-reference.com/boxscores/202104140TOR.html,9.63,1,3,.333,1,2,0,0,,0,1,1,0,0,0,1,0,3,0.6,-3,.500
2021-04-14,202104140TOR,SAS,Q1,Patty Mills,https://www.basketball-reference.com/boxscores/202104140TOR.html,5.42,4,5,.800,3,4,0,0,,0,0,0,0,0,0,0,0,11,9.1,+6,.750
2021-04-14,202104140TOR,SAS,Q1,Rudy Gay,https://www.basketball-reference.com/boxscores/202104140TOR.html,2.37,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+5,.000
2021-04-14,202104140TOR,SAS,Q1,Drew Eubanks,https://www.basketball-reference.com/boxscores/202104140TOR.html,5.42,0,0,,0,0,1,2,.500,0,2,2,1,0,1,0,1,1,2.2,+6,
2021-04-14,202104140TOR,SAS,Q1,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202104140TOR.html,3.68,1,2,.500,0,0,0,0,,0,0,0,1,0,0,0,1,2,1.3,+4,
2021-04-14,202104140TOR,SAS,Q2,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202104140TOR.html,7.02,1,3,.333,0,0,1,1,1.000,0,0,0,2,1,0,2,1,3,1.3,+2,
