game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-03-12,202103120MEM,DEN,Q1,Nikola Jokić,https://www.basketball-reference.com/boxscores/202103120MEM.html,12.0,3,5,.600,0,0,0,0,0,4,4,3,1,0,1,1,6,6.6,-5,,
2021-03-12,202103120MEM,DEN,Q1,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202103120MEM.html,11.58,3,6,.500,1,2,2,2,2,3,5,0,0,0,0,1,9,7.9,-5,.500,1.000
2021-03-12,202103120MEM,DEN,Q1,Jamal Murray,https://www.basketball-reference.com/boxscores/202103120MEM.html,7.33,1,3,.333,1,2,0,0,0,1,1,1,0,0,1,0,3,1.3,+3,.500,
2021-03-12,202103120MEM,DEN,Q1,Monte Morris,https://www.basketball-reference.com/boxscores/202103120MEM.html,8.18,1,3,.333,0,0,0,0,0,0,0,2,2,0,0,0,2,3.7,+3,,
2021-03-12,202103120MEM,DEN,Q1,Will Barton,https://www.basketball-reference.com/boxscores/202103120MEM.html,8.18,2,3,.667,2,3,0,0,0,0,0,0,0,0,2,0,6,2.7,+3,.667,
2021-03-12,202103120MEM,DEN,Q1,Paul Millsap,https://www.basketball-reference.com/boxscores/202103120MEM.html,3.82,0,1,.000,0,0,0,0,1,1,2,0,0,0,0,1,0,-0.1,-8,,
2021-03-12,202103120MEM,DEN,Q1,PJ Dozier,https://www.basketball-reference.com/boxscores/202103120MEM.html,5.08,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-8,.000,
2021-03-12,202103120MEM,DEN,Q1,Facundo Campazzo,https://www.basketball-reference.com/boxscores/202103120MEM.html,3.82,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-8,.000,
2021-03-12,202103120MEM,DEN,Q2,Nikola Jokić,https://www.basketball-reference.com/boxscores/202103120MEM.html,6.9,5,6,.833,0,0,1,2,1,2,3,0,0,0,0,0,11,9.7,+2,,.500
2021-03-12,202103120MEM,DEN,Q2,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202103120MEM.html,6.9,0,2,.000,0,1,0,0,0,1,1,0,0,1,1,0,0,-1.4,+2,.000,
2021-03-12,202103120MEM,DEN,Q2,Jamal Murray,https://www.basketball-reference.com/boxscores/202103120MEM.html,8.62,0,3,.000,0,1,0,0,0,1,1,2,1,0,0,0,0,0.6,+5,.000,
2021-03-12,202103120MEM,DEN,Q2,Monte Morris,https://www.basketball-reference.com/boxscores/202103120MEM.html,7.43,0,2,.000,0,2,2,2,0,0,0,2,0,0,0,0,2,2.0,+2,.000,1.000
2021-03-12,202103120MEM,DEN,Q2,Will Barton,https://www.basketball-reference.com/boxscores/202103120MEM.html,7.43,2,6,.333,1,4,0,0,1,0,1,1,0,0,0,0,5,3.0,+2,.250,
2021-03-12,202103120MEM,DEN,Q2,Paul Millsap,https://www.basketball-reference.com/boxscores/202103120MEM.html,5.1,2,3,.667,0,1,0,0,0,1,1,1,0,0,0,1,4,3.3,+1,.000,
2021-03-12,202103120MEM,DEN,Q2,PJ Dozier,https://www.basketball-reference.com/boxscores/202103120MEM.html,4.57,0,1,.000,0,1,0,0,0,2,2,1,0,0,0,0,0,0.6,+1,.000,
2021-03-12,202103120MEM,DEN,Q2,Facundo Campazzo,https://www.basketball-reference.com/boxscores/202103120MEM.html,7.95,1,1,1.000,1,1,0,0,0,1,1,2,0,0,1,1,3,3.0,-1,1.000,
2021-03-12,202103120MEM,DEN,Q2,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202103120MEM.html,5.1,1,1,1.000,0,0,0,0,0,1,1,0,0,1,0,0,2,2.7,+1,,
2021-03-12,202103120MEM,DEN,Q3,Nikola Jokić,https://www.basketball-reference.com/boxscores/202103120MEM.html,10.97,2,5,.400,0,0,0,0,1,6,7,4,0,0,0,0,4,6.6,+3,,
2021-03-12,202103120MEM,DEN,Q3,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202103120MEM.html,10.6,4,4,1.000,0,0,1,2,1,1,2,0,0,0,0,0,9,8.4,+12,,.500
2021-03-12,202103120MEM,DEN,Q3,Jamal Murray,https://www.basketball-reference.com/boxscores/202103120MEM.html,7.52,0,3,.000,0,1,0,0,0,1,1,0,0,0,0,1,0,-2.2,+4,.000,
2021-03-12,202103120MEM,DEN,Q3,Monte Morris,https://www.basketball-reference.com/boxscores/202103120MEM.html,12.0,1,3,.333,0,1,0,0,0,2,2,1,0,0,1,3,2,-0.6,+6,.000,
2021-03-12,202103120MEM,DEN,Q3,Will Barton,https://www.basketball-reference.com/boxscores/202103120MEM.html,7.83,2,3,.667,1,2,0,1,0,0,0,1,3,0,0,0,5,7.0,+10,.500,.000
