game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-12-10,201912100MIA,ATL,https://www.basketball-reference.com/boxscores/201912100MIA.html,30,34,32,21,4,121
2019-12-10,201912100MIA,MIA,https://www.basketball-reference.com/boxscores/201912100MIA.html,36,30,27,24,18,135
