game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2019-12-04,201912040BOS,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/201912040BOS.html,37.83,4,9,.444,0,0,0,2,.000,1,6,7,3,0,0,4,2,8,2.3,-16,
2019-12-04,201912040BOS,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/201912040BOS.html,37.23,12,18,.667,6,10,7,10,.700,2,4,6,4,2,0,4,2,37,30.6,-13,.600
2019-12-04,201912040BOS,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/201912040BOS.html,28.75,4,8,.500,2,6,0,0,,0,5,5,1,3,0,0,5,10,9.2,-4,.333
2019-12-04,201912040BOS,MIA,Kendrick Nunn,https://www.basketball-reference.com/boxscores/201912040BOS.html,26.32,3,11,.273,2,7,0,0,,0,2,2,4,1,0,4,2,8,1.1,-12,.286
2019-12-04,201912040BOS,MIA,Meyers Leonard,https://www.basketball-reference.com/boxscores/201912040BOS.html,20.2,1,4,.250,1,2,0,0,,1,4,5,0,0,1,0,3,3,2.0,-11,.500
2019-12-04,201912040BOS,MIA,Justise Winslow,https://www.basketball-reference.com/boxscores/201912040BOS.html,31.32,4,10,.400,1,4,1,2,.500,1,6,7,4,0,0,3,4,10,4.9,-15,.250
2019-12-04,201912040BOS,MIA,Kelly Olynyk,https://www.basketball-reference.com/boxscores/201912040BOS.html,27.8,4,8,.500,1,5,3,3,1.000,2,2,4,2,1,0,1,4,12,9.8,-8,.200
2019-12-04,201912040BOS,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/201912040BOS.html,20.38,2,8,.250,1,4,0,0,,0,1,1,1,0,1,1,1,5,0.5,-13,.250
2019-12-04,201912040BOS,MIA,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/201912040BOS.html,5.32,0,1,.000,0,0,0,0,,1,1,2,1,0,0,1,0,0,0.0,-2,
2019-12-04,201912040BOS,MIA,Chris Silva,https://www.basketball-reference.com/boxscores/201912040BOS.html,4.85,0,0,,0,0,0,0,,0,1,1,0,0,0,0,2,0,-0.5,-1,
2019-12-04,201912040BOS,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/201912040BOS.html,34.23,10,20,.500,5,9,6,8,.750,1,3,4,1,1,0,1,3,31,21.3,+9,.556
2019-12-04,201912040BOS,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/201912040BOS.html,33.97,6,19,.316,2,12,5,6,.833,1,4,5,3,1,3,3,2,19,11.0,+31,.167
2019-12-04,201912040BOS,BOS,Kemba Walker,https://www.basketball-reference.com/boxscores/201912040BOS.html,31.45,9,17,.529,6,11,4,4,1.000,0,4,4,7,2,1,1,1,28,27.1,+16,.545
2019-12-04,201912040BOS,BOS,Daniel Theis,https://www.basketball-reference.com/boxscores/201912040BOS.html,26.6,3,5,.600,0,1,2,4,.500,2,8,10,2,1,3,1,2,8,11.4,+24,.000
2019-12-04,201912040BOS,BOS,Grant Williams,https://www.basketball-reference.com/boxscores/201912040BOS.html,17.83,0,0,,0,0,2,2,1.000,0,3,3,2,0,0,1,4,2,1.7,+1,
2019-12-04,201912040BOS,BOS,Semi Ojeleye,https://www.basketball-reference.com/boxscores/201912040BOS.html,24.43,1,3,.333,1,2,2,2,1.000,2,5,7,0,1,0,1,2,5,5.4,+21,.500
2019-12-04,201912040BOS,BOS,Brad Wanamaker,https://www.basketball-reference.com/boxscores/201912040BOS.html,19.37,2,7,.286,1,3,2,2,1.000,0,0,0,4,1,0,1,2,7,4.9,-3,.333
2019-12-04,201912040BOS,BOS,Robert Williams,https://www.basketball-reference.com/boxscores/201912040BOS.html,19.27,1,3,.333,0,0,1,2,.500,4,6,10,0,0,1,0,2,3,5.4,-1,
2019-12-04,201912040BOS,BOS,Carsen Edwards,https://www.basketball-reference.com/boxscores/201912040BOS.html,17.85,1,3,.333,1,3,2,2,1.000,0,0,0,1,1,0,1,1,5,3.6,+9,.333
2019-12-04,201912040BOS,BOS,Javonte Green,https://www.basketball-reference.com/boxscores/201912040BOS.html,7.13,0,0,,0,0,0,0,,0,2,2,1,0,0,0,1,0,0.9,-5,
2019-12-04,201912040BOS,BOS,Enes Freedom,https://www.basketball-reference.com/boxscores/201912040BOS.html,6.47,1,1,1.000,0,0,0,0,,0,1,1,0,0,0,0,0,2,2.0,-5,
2019-12-04,201912040BOS,BOS,Vincent Poirier,https://www.basketball-reference.com/boxscores/201912040BOS.html,1.4,1,1,1.000,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,-2,
