game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-12-08,202312080OKC,GSW,https://www.basketball-reference.com/boxscores/202312080OKC.html,28,34,22,34,18,136
2023-12-08,202312080OKC,OKC,https://www.basketball-reference.com/boxscores/202312080OKC.html,19,37,33,29,20,138
