game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-06-02,202206020GSW,BOS,Q1,Jayson Tatum,https://www.basketball-reference.com/boxscores/202206020GSW.html,8.68,2,5,.400,1,2,.500,1,3,.333,0,0,0,3,0,0,0,0,6,4.6,-6
2022-06-02,202206020GSW,BOS,Q1,Jaylen Brown,https://www.basketball-reference.com/boxscores/202206020GSW.html,9.4,2,6,.333,0,2,.000,0,0,,1,1,2,0,0,1,0,0,4,2.3,-4
2022-06-02,202206020GSW,BOS,Q1,Al Horford,https://www.basketball-reference.com/boxscores/202206020GSW.html,9.4,2,4,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,0,5,4.3,-4
2022-06-02,202206020GSW,BOS,Q1,Marcus Smart,https://www.basketball-reference.com/boxscores/202206020GSW.html,9.4,2,4,.500,2,4,.500,0,0,,0,1,1,1,0,0,0,0,6,5.0,-4
2022-06-02,202206020GSW,BOS,Q1,Robert Williams,https://www.basketball-reference.com/boxscores/202206020GSW.html,6.08,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,1,0,2,1.7,-6
2022-06-02,202206020GSW,BOS,Q1,Derrick White,https://www.basketball-reference.com/boxscores/202206020GSW.html,5.92,2,5,.400,1,3,.333,0,0,,0,1,1,2,0,0,1,0,5,3.0,+2
2022-06-02,202206020GSW,BOS,Q1,Grant Williams,https://www.basketball-reference.com/boxscores/202206020GSW.html,5.92,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,1,0,0.9,+2
2022-06-02,202206020GSW,BOS,Q1,Payton Pritchard,https://www.basketball-reference.com/boxscores/202206020GSW.html,2.6,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,0,0,1.7,0
2022-06-02,202206020GSW,BOS,Q1,Daniel Theis,https://www.basketball-reference.com/boxscores/202206020GSW.html,2.6,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,0
2022-06-02,202206020GSW,BOS,Q2,Jayson Tatum,https://www.basketball-reference.com/boxscores/202206020GSW.html,10.57,0,3,.000,0,0,,2,2,1.000,0,2,2,4,0,0,0,0,2,3.3,+8
2022-06-02,202206020GSW,BOS,Q2,Jaylen Brown,https://www.basketball-reference.com/boxscores/202206020GSW.html,8.62,3,7,.429,0,2,.000,2,2,1.000,1,2,3,0,1,0,2,0,8,4.6,+9
2022-06-02,202206020GSW,BOS,Q2,Al Horford,https://www.basketball-reference.com/boxscores/202206020GSW.html,8.15,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,3,2.0,+9
2022-06-02,202206020GSW,BOS,Q2,Marcus Smart,https://www.basketball-reference.com/boxscores/202206020GSW.html,8.15,2,3,.667,0,1,.000,0,0,,0,1,1,2,2,0,0,0,4,6.4,+9
2022-06-02,202206020GSW,BOS,Q2,Robert Williams,https://www.basketball-reference.com/boxscores/202206020GSW.html,5.03,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,0,2,2.7,+5
2022-06-02,202206020GSW,BOS,Q2,Derrick White,https://www.basketball-reference.com/boxscores/202206020GSW.html,8.87,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,2,3,0.9,-1
2022-06-02,202206020GSW,BOS,Q2,Grant Williams,https://www.basketball-reference.com/boxscores/202206020GSW.html,3.38,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-3
2022-06-02,202206020GSW,BOS,Q2,Payton Pritchard,https://www.basketball-reference.com/boxscores/202206020GSW.html,3.85,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,-3
