game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-10-25,202110250BRK,WAS,https://www.basketball-reference.com/boxscores/202110250BRK.html,20,22,22,26,90
2021-10-25,202110250BRK,BRK,https://www.basketball-reference.com/boxscores/202110250BRK.html,38,21,23,22,104
