game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2024-02-22,202402220CLE,ORL,Q1,Paolo Banchero,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.08,0,6,.000,0,0,0,0,2,2,4,3,0,0,1,0,0,-1.1,+1,,
2024-02-22,202402220CLE,ORL,Q1,Franz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,7.13,2,2,1.000,0,0,1,1,0,1,1,0,0,0,1,0,5,3.7,-4,1.000,
2024-02-22,202402220CLE,ORL,Q1,Gary Harris,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.08,1,2,.500,1,1,0,0,0,0,0,2,1,0,0,1,3,4.0,+1,,1.000
2024-02-22,202402220CLE,ORL,Q1,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.08,3,4,.750,2,2,0,0,0,1,1,0,0,0,0,1,8,6.3,+1,,1.000
2024-02-22,202402220CLE,ORL,Q1,Jalen Suggs,https://www.basketball-reference.com/boxscores/202402220CLE.html,7.13,2,4,.500,1,3,0,0,0,1,1,2,0,0,0,0,5,4.7,-4,,.333
2024-02-22,202402220CLE,ORL,Q1,Moritz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,2.92,0,2,.000,0,0,0,0,1,1,2,0,0,0,0,0,0,-0.4,+4,,
2024-02-22,202402220CLE,ORL,Q1,Anthony Black,https://www.basketball-reference.com/boxscores/202402220CLE.html,4.87,1,2,.500,1,1,0,0,0,2,2,0,0,0,0,0,3,2.6,+9,,1.000
2024-02-22,202402220CLE,ORL,Q1,Cole Anthony,https://www.basketball-reference.com/boxscores/202402220CLE.html,2.92,0,1,.000,0,0,0,0,0,0,0,2,0,0,0,1,0,0.3,+4,,
2024-02-22,202402220CLE,ORL,Q1,Jonathan Isaac,https://www.basketball-reference.com/boxscores/202402220CLE.html,2.92,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+4,,
2024-02-22,202402220CLE,ORL,Q1,Joe Ingles,https://www.basketball-reference.com/boxscores/202402220CLE.html,4.87,2,2,1.000,1,1,0,0,0,1,1,0,1,0,1,1,5,4.3,+9,,1.000
2024-02-22,202402220CLE,ORL,Q2,Paolo Banchero,https://www.basketball-reference.com/boxscores/202402220CLE.html,8.23,2,4,.500,0,2,0,0,0,2,2,1,0,0,0,2,4,2.5,-6,,.000
2024-02-22,202402220CLE,ORL,Q2,Franz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,10.02,1,4,.250,0,2,0,0,0,0,0,1,0,0,0,0,2,0.3,-2,,.000
2024-02-22,202402220CLE,ORL,Q2,Gary Harris,https://www.basketball-reference.com/boxscores/202402220CLE.html,5.88,1,1,1.000,1,1,0,0,0,0,0,0,1,0,1,1,3,2.3,-8,,1.000
2024-02-22,202402220CLE,ORL,Q2,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202402220CLE.html,5.88,1,2,.500,0,1,0,0,0,1,1,1,0,0,1,1,2,0.6,-8,,.000
2024-02-22,202402220CLE,ORL,Q2,Jalen Suggs,https://www.basketball-reference.com/boxscores/202402220CLE.html,6.52,1,3,.333,0,1,0,0,0,0,0,0,1,0,0,1,2,0.9,-6,,.000
2024-02-22,202402220CLE,ORL,Q2,Moritz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,6.12,4,5,.800,0,0,1,1,1,1,2,0,0,0,0,1,9,7.7,+7,1.000,
2024-02-22,202402220CLE,ORL,Q2,Anthony Black,https://www.basketball-reference.com/boxscores/202402220CLE.html,6.12,0,1,.000,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.7,+7,,.000
2024-02-22,202402220CLE,ORL,Q2,Cole Anthony,https://www.basketball-reference.com/boxscores/202402220CLE.html,1.98,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3,+1,,
2024-02-22,202402220CLE,ORL,Q2,Jonathan Isaac,https://www.basketball-reference.com/boxscores/202402220CLE.html,5.48,1,2,.500,0,1,1,2,2,0,2,1,0,1,0,0,3,4.4,+5,.500,.000
2024-02-22,202402220CLE,ORL,Q2,Joe Ingles,https://www.basketball-reference.com/boxscores/202402220CLE.html,3.77,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,1.4,+5,,
2024-02-22,202402220CLE,ORL,Q3,Paolo Banchero,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.37,1,3,.333,1,1,2,2,0,0,0,0,0,0,1,2,5,1.5,-2,1.000,1.000
2024-02-22,202402220CLE,ORL,Q3,Franz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,7.27,2,3,.667,1,2,0,0,0,2,2,2,1,0,2,0,5,4.7,-4,,.500
2024-02-22,202402220CLE,ORL,Q3,Gary Harris,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.65,0,1,.000,0,0,0,0,0,0,0,1,1,0,0,1,0,0.6,0,,
2024-02-22,202402220CLE,ORL,Q3,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202402220CLE.html,8.17,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-4,,
2024-02-22,202402220CLE,ORL,Q3,Jalen Suggs,https://www.basketball-reference.com/boxscores/202402220CLE.html,4.48,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-2,,
2024-02-22,202402220CLE,ORL,Q3,Moritz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,3.83,0,0,,0,0,1,2,0,1,1,0,0,0,0,2,1,0.1,+4,.500,
2024-02-22,202402220CLE,ORL,Q3,Anthony Black,https://www.basketball-reference.com/boxscores/202402220CLE.html,7.52,2,4,.500,0,0,2,2,1,0,1,1,0,0,0,1,6,5.0,+2,1.000,
2024-02-22,202402220CLE,ORL,Q3,Cole Anthony,https://www.basketball-reference.com/boxscores/202402220CLE.html,2.35,2,2,1.000,0,0,0,0,0,0,0,2,0,0,0,0,4,4.8,0,,
2024-02-22,202402220CLE,ORL,Q3,Jonathan Isaac,https://www.basketball-reference.com/boxscores/202402220CLE.html,2.63,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,+2,,
2024-02-22,202402220CLE,ORL,Q3,Joe Ingles,https://www.basketball-reference.com/boxscores/202402220CLE.html,4.73,2,2,1.000,2,2,1,1,0,0,0,0,0,0,0,0,7,6.4,+4,1.000,1.000
2024-02-22,202402220CLE,ORL,Q4,Paolo Banchero,https://www.basketball-reference.com/boxscores/202402220CLE.html,6.93,1,2,.500,1,1,0,0,0,0,0,0,0,0,2,1,3,-0.4,0,,1.000
2024-02-22,202402220CLE,ORL,Q4,Franz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,7.37,1,2,.500,0,0,0,0,0,1,1,1,0,0,0,1,2,1.6,-2,,
2024-02-22,202402220CLE,ORL,Q4,Gary Harris,https://www.basketball-reference.com/boxscores/202402220CLE.html,4.32,0,0,,0,0,2,2,0,0,0,0,0,0,0,0,2,2.0,-3,1.000,
2024-02-22,202402220CLE,ORL,Q4,Moritz Wagner,https://www.basketball-reference.com/boxscores/202402220CLE.html,11.83,3,5,.600,1,1,5,5,0,2,2,0,1,0,0,1,12,10.9,+3,1.000,1.000
2024-02-22,202402220CLE,ORL,Q4,Anthony Black,https://www.basketball-reference.com/boxscores/202402220CLE.html,5.22,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,+3,,
2024-02-22,202402220CLE,ORL,Q4,Cole Anthony,https://www.basketball-reference.com/boxscores/202402220CLE.html,11.83,4,5,.800,1,1,0,0,0,2,2,2,1,0,1,2,9,8.3,+3,,1.000
2024-02-22,202402220CLE,ORL,Q4,Jonathan Isaac,https://www.basketball-reference.com/boxscores/202402220CLE.html,7.83,1,5,.200,0,0,0,0,3,1,4,0,0,1,1,0,2,1.0,+6,,
2024-02-22,202402220CLE,ORL,Q4,Joe Ingles,https://www.basketball-reference.com/boxscores/202402220CLE.html,4.63,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+5,,
2024-02-22,202402220CLE,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.08,0,2,.000,0,1,0,0,0,1,1,2,0,0,2,0,0,-1.7,-1,,.000
2024-02-22,202402220CLE,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.08,1,2,.500,0,0,0,2,1,3,4,0,0,0,0,0,2,1.8,-1,.000,
2024-02-22,202402220CLE,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202402220CLE.html,8.43,3,5,.600,0,0,0,0,0,3,3,2,2,0,1,1,6,6.6,-4,,
2024-02-22,202402220CLE,CLE,Q1,Max Strus,https://www.basketball-reference.com/boxscores/202402220CLE.html,8.43,2,3,.667,0,1,0,0,1,0,1,0,1,0,1,0,4,3.4,-4,,.000
2024-02-22,202402220CLE,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202402220CLE.html,9.08,1,2,.500,1,2,0,0,0,1,1,1,0,0,0,0,3,3.0,-1,,.500
2024-02-22,202402220CLE,CLE,Q1,Caris LeVert,https://www.basketball-reference.com/boxscores/202402220CLE.html,6.48,0,4,.000,0,2,2,2,0,1,1,1,0,1,0,0,2,0.9,-5,1.000,.000
2024-02-22,202402220CLE,CLE,Q1,Georges Niang,https://www.basketball-reference.com/boxscores/202402220CLE.html,2.92,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,,
2024-02-22,202402220CLE,CLE,Q1,Dean Wade,https://www.basketball-reference.com/boxscores/202402220CLE.html,3.57,1,2,.500,1,2,0,0,0,1,1,0,0,0,0,0,3,2.3,-1,,.500
2024-02-22,202402220CLE,CLE,Q1,Sam Merrill,https://www.basketball-reference.com/boxscores/202402220CLE.html,2.92,1,2,.500,1,2,1,1,0,0,0,0,0,0,0,0,4,3.0,-4,1.000,.500
2024-02-22,202402220CLE,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202402220CLE.html,8.23,1,2,.500,1,1,0,0,0,0,0,0,0,0,0,1,3,1.6,+6,,1.000
2024-02-22,202402220CLE,CLE,Q2,Jarrett Allen,https://www.basketball-reference.com/boxscores/202402220CLE.html,8.23,2,3,.667,0,0,4,4,1,2,3,1,1,0,1,1,8,8.3,+6,1.000,
2024-02-22,202402220CLE,CLE,Q2,Evan Mobley,https://www.basketball-reference.com/boxscores/202402220CLE.html,6.43,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,+1,,
2024-02-22,202402220CLE,CLE,Q2,Max Strus,https://www.basketball-reference.com/boxscores/202402220CLE.html,7.38,1,2,.500,0,1,0,0,0,0,0,4,0,0,1,1,2,2.4,+8,,.000
