game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2019-10-24,201910240GSW,LAC,Q1,Landry Shamet,https://www.basketball-reference.com/boxscores/201910240GSW.html,11.78,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.3,+6,,,
2019-10-24,201910240GSW,LAC,Q1,Patrick Beverley,https://www.basketball-reference.com/boxscores/201910240GSW.html,8.68,0,0,0,0,0,0,0,2,2,2,2,0,1,0,0,3.0,+10,,,
2019-10-24,201910240GSW,LAC,Q1,Patrick Patterson,https://www.basketball-reference.com/boxscores/201910240GSW.html,8.47,3,5,2,4,0,0,0,2,2,0,0,0,0,0,8,6.3,+10,.600,.500,
2019-10-24,201910240GSW,LAC,Q1,Kawhi Leonard,https://www.basketball-reference.com/boxscores/201910240GSW.html,6.18,2,4,0,0,0,0,0,0,0,2,0,0,0,0,4,3.4,+8,.500,,
2019-10-24,201910240GSW,LAC,Q1,Ivica Zubac,https://www.basketball-reference.com/boxscores/201910240GSW.html,5.97,2,2,0,0,4,5,0,4,4,0,0,1,0,0,8,8.9,+8,1.000,,.800
2019-10-24,201910240GSW,LAC,Q1,Lou Williams,https://www.basketball-reference.com/boxscores/201910240GSW.html,5.82,2,2,1,1,4,4,0,0,0,1,0,0,0,0,9,9.1,-2,1.000,1.000,1.000
2019-10-24,201910240GSW,LAC,Q1,Montrezl Harrell,https://www.basketball-reference.com/boxscores/201910240GSW.html,6.03,2,3,0,0,0,0,0,2,2,1,0,0,3,1,4,0.6,-2,.667,,
2019-10-24,201910240GSW,LAC,Q1,Maurice Harkless,https://www.basketball-reference.com/boxscores/201910240GSW.html,3.53,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.7,-4,1.000,,
2019-10-24,201910240GSW,LAC,Q1,JaMychal Green,https://www.basketball-reference.com/boxscores/201910240GSW.html,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-4,,,
2019-10-24,201910240GSW,LAC,Q2,Landry Shamet,https://www.basketball-reference.com/boxscores/201910240GSW.html,4.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,-2,,,
