game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-03-09,202203090HOU,LAL,https://www.basketball-reference.com/boxscores/202203090HOU.html,38,25,35,22,10,130
2022-03-09,202203090HOU,HOU,https://www.basketball-reference.com/boxscores/202203090HOU.html,32,36,29,23,19,139
