game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-11-10,202311100HOU,NOP,https://www.basketball-reference.com/boxscores/202311100HOU.html,98.1,0.507,16.7,19.5,0.333,102.9
2023-11-10,202311100HOU,HOU,https://www.basketball-reference.com/boxscores/202311100HOU.html,98.1,0.466,8.2,18.0,0.25,106.0
