game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-03-27,202303270IND,DAL,https://www.basketball-reference.com/boxscores/202303270IND.html,29,30,40,28,127
2023-03-27,202303270IND,IND,https://www.basketball-reference.com/boxscores/202303270IND.html,27,20,27,30,104
