game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-02-21,202502210TOR,MIA,https://www.basketball-reference.com/boxscores/202502210TOR.html,30,27,27,23,13,120
2025-02-21,202502210TOR,TOR,https://www.basketball-reference.com/boxscores/202502210TOR.html,19,29,32,27,4,111
