game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-03-12,202503120POR,NYK,https://www.basketball-reference.com/boxscores/202503120POR.html,26,22,29,29,8,114
2025-03-12,202503120POR,POR,https://www.basketball-reference.com/boxscores/202503120POR.html,21,25,31,29,7,113
