game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-12-14,202112140POR,PHO,Deandre Ayton,https://www.basketball-reference.com/boxscores/202112140POR.html,44.55,12,17,.706,0,0,4,5,.800,3,10,13,1,2,0,3,4,28,23.7,+1,
2021-12-14,202112140POR,PHO,Chris Paul,https://www.basketball-reference.com/boxscores/202112140POR.html,41.1,10,19,.526,1,1,3,4,.750,0,8,8,14,3,0,3,4,24,24.9,+6,1.000
2021-12-14,202112140POR,PHO,Jae Crowder,https://www.basketball-reference.com/boxscores/202112140POR.html,38.32,5,11,.455,1,4,0,0,,0,5,5,2,0,0,3,4,11,3.6,+13,.250
2021-12-14,202112140POR,PHO,Mikal Bridges,https://www.basketball-reference.com/boxscores/202112140POR.html,34.87,3,8,.375,2,7,0,0,,1,2,3,2,1,0,1,1,8,5.9,-14,.286
2021-12-14,202112140POR,PHO,Landry Shamet,https://www.basketball-reference.com/boxscores/202112140POR.html,23.15,2,7,.286,1,5,2,2,1.000,1,1,2,3,0,0,1,2,7,4.2,+2,.200
2021-12-14,202112140POR,PHO,Cameron Payne,https://www.basketball-reference.com/boxscores/202112140POR.html,34.02,6,14,.429,2,3,3,4,.750,2,1,3,5,1,0,1,3,17,13.2,+1,.667
2021-12-14,202112140POR,PHO,Cameron Johnson,https://www.basketball-reference.com/boxscores/202112140POR.html,32.38,4,14,.286,4,11,0,0,,0,8,8,1,0,0,0,1,12,6.5,+2,.364
2021-12-14,202112140POR,PHO,Elfrid Payton,https://www.basketball-reference.com/boxscores/202112140POR.html,8.33,0,1,.000,0,0,0,0,,0,0,0,2,0,0,1,0,0,-0.3,+6,
2021-12-14,202112140POR,PHO,JaVale McGee,https://www.basketball-reference.com/boxscores/202112140POR.html,8.28,2,2,1.000,0,0,0,0,,1,6,7,0,0,0,1,5,4,2.9,+3,
2021-12-14,202112140POR,POR,Damian Lillard,https://www.basketball-reference.com/boxscores/202112140POR.html,47.1,11,31,.355,5,16,4,5,.800,0,2,2,10,0,1,4,0,31,17.6,0,.313
2021-12-14,202112140POR,POR,Norman Powell,https://www.basketball-reference.com/boxscores/202112140POR.html,39.0,9,17,.529,3,7,2,3,.667,0,6,6,0,2,0,3,5,23,13.1,-13,.429
2021-12-14,202112140POR,POR,Jusuf Nurkić,https://www.basketball-reference.com/boxscores/202112140POR.html,38.97,7,11,.636,0,1,3,5,.600,4,9,13,5,1,0,1,2,17,19.5,-9,.000
2021-12-14,202112140POR,POR,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202112140POR.html,27.75,4,8,.500,0,0,1,4,.250,3,5,8,4,3,0,2,1,9,10.8,-1,
2021-12-14,202112140POR,POR,Nassir Little,https://www.basketball-reference.com/boxscores/202112140POR.html,23.7,1,4,.250,0,3,1,2,.500,1,4,5,1,1,1,2,1,3,2.1,-7,.000
2021-12-14,202112140POR,POR,Robert Covington,https://www.basketball-reference.com/boxscores/202112140POR.html,36.15,3,7,.429,2,5,0,0,,1,6,7,0,0,1,0,5,8,5.5,+1,.400
2021-12-14,202112140POR,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202112140POR.html,32.58,3,13,.231,1,6,1,1,1.000,2,3,5,2,0,0,0,1,8,3.4,+3,.167
2021-12-14,202112140POR,POR,Tony Snell,https://www.basketball-reference.com/boxscores/202112140POR.html,15.82,2,2,1.000,2,2,2,2,1.000,1,1,2,1,0,0,1,3,8,6.9,+9,1.000
2021-12-14,202112140POR,POR,Ben McLemore,https://www.basketball-reference.com/boxscores/202112140POR.html,3.93,0,3,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-3,.000
