game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2020-01-05,202001050LAL,DET,https://www.basketball-reference.com/boxscores/202001050LAL.html,22,25,32,20,99
2020-01-05,202001050LAL,LAL,https://www.basketball-reference.com/boxscores/202001050LAL.html,23,33,19,31,106
