game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-12-31,202212310SAS,DAL,https://www.basketball-reference.com/boxscores/202212310SAS.html,32,36,35,23,126
2022-12-31,202212310SAS,SAS,https://www.basketball-reference.com/boxscores/202212310SAS.html,30,34,29,32,125
