game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-03-11,202303110GSW,MIL,https://www.basketball-reference.com/boxscores/202303110GSW.html,26,23,28,34,5,116
2023-03-11,202303110GSW,GSW,https://www.basketball-reference.com/boxscores/202303110GSW.html,28,22,30,31,14,125
