game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2025-01-29,202501290CHO,BRK,Q1,Jalen Wilson,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+6,,,
2025-01-29,202501290CHO,BRK,Q1,Ziaire Williams,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.08,0,3,0,2,0,0,0,1,1,1,0,0,0,1,0,-1.5,+6,.000,.000,
2025-01-29,202501290CHO,BRK,Q1,Keon Johnson,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.87,3,7,0,2,1,1,1,3,4,3,0,0,0,0,7,7.0,+5,.429,.000,1.000
2025-01-29,202501290CHO,BRK,Q1,Nic Claxton,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.08,1,2,0,1,0,0,1,3,4,0,0,3,0,0,2,4.7,+6,.500,.000,
2025-01-29,202501290CHO,BRK,Q1,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.17,2,3,0,1,0,0,1,1,2,1,1,0,1,0,4,4.4,+4,.667,.000,
2025-01-29,202501290CHO,BRK,Q1,Tosan Evbuomwan,https://www.basketball-reference.com/boxscores/202501290CHO.html,7.05,2,3,1,1,0,0,0,1,1,0,0,0,0,0,5,4.0,+3,.667,1.000,
2025-01-29,202501290CHO,BRK,Q1,Ben Simmons,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.83,3,3,0,0,0,0,0,0,0,1,0,0,1,0,6,4.8,+3,1.000,,
2025-01-29,202501290CHO,BRK,Q1,Trendon Watford,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,+1,.000,,
2025-01-29,202501290CHO,BRK,Q1,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.92,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3,+1,1.000,,
2025-01-29,202501290CHO,BRK,Q2,Jalen Wilson,https://www.basketball-reference.com/boxscores/202501290CHO.html,9.22,2,3,1,2,2,2,0,0,0,0,0,0,0,1,7,5.3,+3,.667,.500,1.000
2025-01-29,202501290CHO,BRK,Q2,Ziaire Williams,https://www.basketball-reference.com/boxscores/202501290CHO.html,10.6,3,4,1,2,0,0,0,2,2,1,1,0,0,0,7,7.7,+11,.750,.500,
2025-01-29,202501290CHO,BRK,Q2,Keon Johnson,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.62,0,1,0,1,2,2,0,0,0,1,0,1,0,1,2,2.3,-3,.000,.000,1.000
2025-01-29,202501290CHO,BRK,Q2,Nic Claxton,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.87,2,2,0,0,0,0,1,1,2,0,0,0,0,1,4,4.0,+4,1.000,,
2025-01-29,202501290CHO,BRK,Q2,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.38,0,3,0,3,0,0,1,2,3,3,1,1,0,0,0,3.0,+12,.000,.000,
2025-01-29,202501290CHO,BRK,Q2,Tosan Evbuomwan,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.02,0,3,0,2,2,2,0,0,0,1,1,0,1,1,2,0.2,+11,.000,.000,1.000
2025-01-29,202501290CHO,BRK,Q2,Ben Simmons,https://www.basketball-reference.com/boxscores/202501290CHO.html,4.33,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,-2.2,-4,.000,,
2025-01-29,202501290CHO,BRK,Q2,Trendon Watford,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.83,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1.3,+6,.500,,
2025-01-29,202501290CHO,BRK,Q2,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.13,1,4,0,1,1,1,2,4,6,1,0,0,0,0,3,3.9,+5,.250,.000,1.000
2025-01-29,202501290CHO,BRK,Q3,Jalen Wilson,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.48,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,2.6,-1,1.000,1.000,
2025-01-29,202501290CHO,BRK,Q3,Ziaire Williams,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.48,2,3,2,2,0,0,0,0,0,1,0,0,0,0,6,5.4,-1,.667,1.000,
2025-01-29,202501290CHO,BRK,Q3,Keon Johnson,https://www.basketball-reference.com/boxscores/202501290CHO.html,9.33,2,5,0,2,1,1,0,1,1,0,1,0,0,0,5,3.6,+9,.400,.000,1.000
2025-01-29,202501290CHO,BRK,Q3,Nic Claxton,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.95,1,1,0,0,3,4,0,0,0,0,0,2,1,0,5,4.7,+4,1.000,,.750
2025-01-29,202501290CHO,BRK,Q3,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202501290CHO.html,4.87,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2.0,+6,,,
2025-01-29,202501290CHO,BRK,Q3,Tosan Evbuomwan,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.18,1,1,1,1,1,2,0,2,2,0,0,0,0,0,4,3.9,+2,1.000,1.000,.500
2025-01-29,202501290CHO,BRK,Q3,Ben Simmons,https://www.basketball-reference.com/boxscores/202501290CHO.html,7.13,0,0,0,0,1,2,0,0,0,4,1,0,1,1,1,3.0,-1,,,.500
2025-01-29,202501290CHO,BRK,Q3,Trendon Watford,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.05,3,4,1,1,0,0,0,0,0,0,0,0,0,2,7,4.6,+1,.750,1.000,
2025-01-29,202501290CHO,BRK,Q3,Reece Beekman,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+6,,,
2025-01-29,202501290CHO,BRK,Q4,Jalen Wilson,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.92,2,4,1,2,0,0,0,0,0,1,0,0,0,0,5,3.7,+6,.500,.500,
2025-01-29,202501290CHO,BRK,Q4,Ziaire Williams,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,-1,,,
2025-01-29,202501290CHO,BRK,Q4,Keon Johnson,https://www.basketball-reference.com/boxscores/202501290CHO.html,9.4,2,5,0,2,0,0,0,0,0,0,1,0,1,1,4,0.9,-5,.400,.000,
2025-01-29,202501290CHO,BRK,Q4,Nic Claxton,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.97,0,1,0,0,1,2,0,2,2,0,1,1,0,0,1,2.2,-5,.000,,.500
2025-01-29,202501290CHO,BRK,Q4,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.08,1,2,0,1,0,0,0,0,0,1,0,0,1,1,2,0.3,-6,.500,.000,
2025-01-29,202501290CHO,BRK,Q4,Tosan Evbuomwan,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.92,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,2.6,+6,1.000,1.000,
2025-01-29,202501290CHO,BRK,Q4,Ben Simmons,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.03,1,2,0,0,1,1,0,1,1,1,0,0,0,1,3,2.6,+5,.500,,1.000
2025-01-29,202501290CHO,BRK,Q4,Trendon Watford,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.03,0,2,0,1,0,0,0,3,3,2,0,0,0,0,0,0.9,+5,.000,.000,
2025-01-29,202501290CHO,BRK,Q4,Reece Beekman,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.97,1,2,0,0,0,0,0,0,0,2,2,0,0,1,2,4.0,-5,.500,,
2025-01-29,202501290CHO,CHO,Q1,Miles Bridges,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.08,1,4,1,3,2,2,0,1,1,0,1,1,1,0,5,3.6,-6,.250,.333,1.000
2025-01-29,202501290CHO,CHO,Q1,Vasilije Micić,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.18,1,2,1,1,0,0,1,2,3,1,0,0,1,1,3,2.6,-4,.500,1.000,
2025-01-29,202501290CHO,CHO,Q1,Nick Smith Jr.,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.18,1,3,0,2,0,0,0,1,1,0,0,0,0,1,2,0.2,-4,.333,.000,
2025-01-29,202501290CHO,CHO,Q1,Josh Okogie,https://www.basketball-reference.com/boxscores/202501290CHO.html,9.7,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.4,-5,.000,.000,
2025-01-29,202501290CHO,CHO,Q1,Taj Gibson,https://www.basketball-reference.com/boxscores/202501290CHO.html,4.95,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4,-4,.000,,
2025-01-29,202501290CHO,CHO,Q1,Moussa Diabaté,https://www.basketball-reference.com/boxscores/202501290CHO.html,7.05,2,2,0,0,0,0,0,1,1,1,0,0,0,1,4,4.0,-3,1.000,,
2025-01-29,202501290CHO,CHO,Q1,KJ Simpson,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.82,1,4,0,2,0,0,1,0,1,1,0,1,0,0,2,1.7,-3,.250,.000,
2025-01-29,202501290CHO,CHO,Q1,DaQuan Jeffries,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,,,
2025-01-29,202501290CHO,CHO,Q1,Isaiah Wong,https://www.basketball-reference.com/boxscores/202501290CHO.html,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,
2025-01-29,202501290CHO,CHO,Q1,Seth Curry,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.0,1,3,1,2,0,0,0,0,0,1,0,0,0,0,3,2.0,-3,.333,.500,
2025-01-29,202501290CHO,CHO,Q2,Miles Bridges,https://www.basketball-reference.com/boxscores/202501290CHO.html,9.28,2,6,0,2,0,0,0,4,4,0,0,1,0,0,4,2.5,-10,.333,.000,
2025-01-29,202501290CHO,CHO,Q2,Vasilije Micić,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.35,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,2.3,+1,1.000,,
2025-01-29,202501290CHO,CHO,Q2,Nick Smith Jr.,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.33,0,5,0,3,0,0,0,0,0,0,0,0,1,0,0,-4.5,-10,.000,.000,
2025-01-29,202501290CHO,CHO,Q2,Josh Okogie,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.87,1,1,0,0,0,0,0,1,1,0,0,0,1,1,2,0.6,-4,1.000,,
2025-01-29,202501290CHO,CHO,Q2,Taj Gibson,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.63,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.6,-4,,,
2025-01-29,202501290CHO,CHO,Q2,Moussa Diabaté,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.22,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,1.2,0,,,.500
2025-01-29,202501290CHO,CHO,Q2,KJ Simpson,https://www.basketball-reference.com/boxscores/202501290CHO.html,5.87,0,1,0,1,5,6,1,0,1,1,0,0,1,2,5,3.5,-4,.000,.000,.833
2025-01-29,202501290CHO,CHO,Q2,DaQuan Jeffries,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.62,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,-13,.000,.000,
2025-01-29,202501290CHO,CHO,Q2,Isaiah Wong,https://www.basketball-reference.com/boxscores/202501290CHO.html,8.17,1,3,1,1,0,0,1,0,1,0,0,0,0,0,3,2.0,-2,.333,1.000,
2025-01-29,202501290CHO,CHO,Q2,Seth Curry,https://www.basketball-reference.com/boxscores/202501290CHO.html,3.67,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,+1,,,
2025-01-29,202501290CHO,CHO,Q3,Miles Bridges,https://www.basketball-reference.com/boxscores/202501290CHO.html,9.82,4,7,0,2,4,5,1,2,3,0,1,0,1,0,12,9.6,-4,.571,.000,.800
2025-01-29,202501290CHO,CHO,Q3,Vasilije Micić,https://www.basketball-reference.com/boxscores/202501290CHO.html,6.95,1,4,1,3,0,0,2,0,2,2,0,0,2,1,3,1.0,-4,.250,.333,
