game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2020-03-10,202003100MEM,ORL,Q1,Nikola Vučević,https://www.basketball-reference.com/boxscores/202003100MEM.html,9.18,2,4,.500,0,2,.000,0,0,1,0,1,2,0,0,1,1,4,2.7,-15,
2020-03-10,202003100MEM,ORL,Q1,Markelle Fultz,https://www.basketball-reference.com/boxscores/202003100MEM.html,7.92,2,4,.500,0,0,,0,0,1,0,1,0,2,0,1,0,4,3.7,-12,
2020-03-10,202003100MEM,ORL,Q1,Aaron Gordon,https://www.basketball-reference.com/boxscores/202003100MEM.html,9.18,0,4,.000,0,2,.000,0,0,0,3,3,2,1,0,1,2,0,-1.3,-15,
2020-03-10,202003100MEM,ORL,Q1,James Ennis III,https://www.basketball-reference.com/boxscores/202003100MEM.html,9.93,2,3,.667,1,2,.500,0,0,1,0,1,1,1,0,1,2,5,4.3,0,
2020-03-10,202003100MEM,ORL,Q1,Wes Iwundu,https://www.basketball-reference.com/boxscores/202003100MEM.html,7.12,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,-7,
2020-03-10,202003100MEM,ORL,Q1,Terrence Ross,https://www.basketball-reference.com/boxscores/202003100MEM.html,4.88,2,5,.400,2,3,.667,0,0,0,0,0,0,0,0,0,0,6,3.3,-1,
2020-03-10,202003100MEM,ORL,Q1,Michael Carter-Williams,https://www.basketball-reference.com/boxscores/202003100MEM.html,4.88,0,1,.000,0,0,,2,2,1,0,1,0,1,0,1,0,2,2.0,-1,1.000
2020-03-10,202003100MEM,ORL,Q1,D.J. Augustin,https://www.basketball-reference.com/boxscores/202003100MEM.html,4.08,1,2,.500,1,1,1.000,0,0,0,1,1,1,0,0,0,0,3,3.0,+4,
2020-03-10,202003100MEM,ORL,Q1,Mo Bamba,https://www.basketball-reference.com/boxscores/202003100MEM.html,2.82,1,1,1.000,1,1,1.000,0,0,1,1,2,1,0,0,0,0,3,4.4,+7,
2020-03-10,202003100MEM,ORL,Q2,Nikola Vučević,https://www.basketball-reference.com/boxscores/202003100MEM.html,7.95,3,6,.500,0,0,,0,0,0,4,4,1,0,0,0,0,6,4.9,-4,
2020-03-10,202003100MEM,ORL,Q2,Markelle Fultz,https://www.basketball-reference.com/boxscores/202003100MEM.html,7.95,1,5,.200,0,1,.000,0,0,2,1,3,0,0,0,0,0,2,0.6,-4,
2020-03-10,202003100MEM,ORL,Q2,Aaron Gordon,https://www.basketball-reference.com/boxscores/202003100MEM.html,2.68,0,0,,0,0,,0,0,0,0,0,1,0,1,0,1,0,1.0,-6,
2020-03-10,202003100MEM,ORL,Q2,James Ennis III,https://www.basketball-reference.com/boxscores/202003100MEM.html,1.82,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,
2020-03-10,202003100MEM,ORL,Q2,Wes Iwundu,https://www.basketball-reference.com/boxscores/202003100MEM.html,3.63,0,0,,0,0,,2,2,0,0,0,0,0,0,0,0,2,2.0,+3,1.000
2020-03-10,202003100MEM,ORL,Q2,Terrence Ross,https://www.basketball-reference.com/boxscores/202003100MEM.html,10.18,0,2,.000,0,0,,0,0,0,0,0,1,0,2,1,1,0,-0.7,-2,
2020-03-10,202003100MEM,ORL,Q2,Michael Carter-Williams,https://www.basketball-reference.com/boxscores/202003100MEM.html,4.05,3,3,1.000,0,0,,2,2,0,0,0,0,1,0,0,2,8,7.3,-1,1.000
2020-03-10,202003100MEM,ORL,Q2,D.J. Augustin,https://www.basketball-reference.com/boxscores/202003100MEM.html,8.37,2,5,.400,0,1,.000,1,1,0,0,0,1,0,0,3,2,5,-0.8,-8,1.000
2020-03-10,202003100MEM,ORL,Q2,Mo Bamba,https://www.basketball-reference.com/boxscores/202003100MEM.html,4.05,0,1,.000,0,1,.000,0,0,1,1,2,1,2,0,0,0,0,3.0,-1,
2020-03-10,202003100MEM,ORL,Q2,Gary Clark,https://www.basketball-reference.com/boxscores/202003100MEM.html,9.32,0,2,.000,0,1,.000,0,0,1,1,2,0,1,0,1,1,0,-0.8,+1,
2020-03-10,202003100MEM,ORL,Q3,Nikola Vučević,https://www.basketball-reference.com/boxscores/202003100MEM.html,9.4,2,3,.667,0,1,.000,0,0,0,3,3,3,0,0,0,1,4,5.3,+11,
2020-03-10,202003100MEM,ORL,Q3,Markelle Fultz,https://www.basketball-reference.com/boxscores/202003100MEM.html,8.12,2,3,.667,1,1,1.000,1,2,0,0,0,3,0,0,0,1,6,6.0,+11,.500
2020-03-10,202003100MEM,ORL,Q3,Aaron Gordon,https://www.basketball-reference.com/boxscores/202003100MEM.html,9.4,3,3,1.000,0,0,,2,2,0,2,2,2,0,0,0,0,8,9.1,+11,1.000
2020-03-10,202003100MEM,ORL,Q3,James Ennis III,https://www.basketball-reference.com/boxscores/202003100MEM.html,8.63,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,1,0,-0.4,+9,
2020-03-10,202003100MEM,ORL,Q3,Wes Iwundu,https://www.basketball-reference.com/boxscores/202003100MEM.html,6.03,2,2,1.000,1,1,1.000,0,0,0,1,1,0,0,0,1,0,5,3.7,+8,
2020-03-10,202003100MEM,ORL,Q3,Terrence Ross,https://www.basketball-reference.com/boxscores/202003100MEM.html,5.97,0,3,.000,0,3,.000,0,0,0,1,1,0,0,0,1,1,0,-3.2,+4,
2020-03-10,202003100MEM,ORL,Q3,Michael Carter-Williams,https://www.basketball-reference.com/boxscores/202003100MEM.html,5.97,2,3,.667,1,2,.500,2,2,0,0,0,0,0,0,0,0,7,5.7,+4,1.000
2020-03-10,202003100MEM,ORL,Q3,D.J. Augustin,https://www.basketball-reference.com/boxscores/202003100MEM.html,3.88,1,3,.333,0,1,.000,1,1,1,0,1,0,0,0,0,1,3,1.6,+1,1.000
2020-03-10,202003100MEM,ORL,Q3,Mo Bamba,https://www.basketball-reference.com/boxscores/202003100MEM.html,2.6,1,2,.500,0,0,,0,1,1,2,3,0,0,0,0,0,2,1.9,+1,.000
2020-03-10,202003100MEM,ORL,Q4,Nikola Vučević,https://www.basketball-reference.com/boxscores/202003100MEM.html,8.78,2,2,1.000,1,1,1.000,0,0,0,3,3,1,0,0,0,2,5,5.2,+2,
2020-03-10,202003100MEM,ORL,Q4,Markelle Fultz,https://www.basketball-reference.com/boxscores/202003100MEM.html,8.15,1,4,.250,0,0,,0,0,0,0,0,3,1,0,0,1,2,2.3,+2,
