game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-12-16,202412160BRK,CLE,https://www.basketball-reference.com/boxscores/202412160BRK.html,37,35,32,26,130
2024-12-16,202412160BRK,BRK,https://www.basketball-reference.com/boxscores/202412160BRK.html,17,23,37,24,101
