game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2023-12-20,202312200SAC,BOS,Q1,Sam Hauser,https://www.basketball-reference.com/boxscores/202312200SAC.html,6.57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-5,,,
2023-12-20,202312200SAC,BOS,Q1,Jrue Holiday,https://www.basketball-reference.com/boxscores/202312200SAC.html,9.13,1,4,0,1,1,1,1,2,3,2,0,0,2,0,3,1.3,-9,.250,.000,1.000
2023-12-20,202312200SAC,BOS,Q1,Derrick White,https://www.basketball-reference.com/boxscores/202312200SAC.html,12.0,5,6,4,5,2,3,0,1,1,1,0,1,1,0,16,14.1,-3,.833,.800,.667
2023-12-20,202312200SAC,BOS,Q1,Jaylen Brown,https://www.basketball-reference.com/boxscores/202312200SAC.html,9.43,3,6,0,1,0,0,0,1,1,3,0,0,0,1,6,5.0,+1,.500,.000,
2023-12-20,202312200SAC,BOS,Q1,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202312200SAC.html,9.43,1,3,1,1,1,1,1,2,3,1,0,2,2,0,4,3.7,+1,.333,1.000,1.000
2023-12-20,202312200SAC,BOS,Q1,Payton Pritchard,https://www.basketball-reference.com/boxscores/202312200SAC.html,5.43,3,4,3,4,0,0,0,1,1,0,0,0,1,1,9,6.3,+2,.750,.750,
2023-12-20,202312200SAC,BOS,Q1,Neemias Queta,https://www.basketball-reference.com/boxscores/202312200SAC.html,2.57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-4,,,
2023-12-20,202312200SAC,BOS,Q1,Oshae Brissett,https://www.basketball-reference.com/boxscores/202312200SAC.html,5.43,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,3.1,+2,,,
2023-12-20,202312200SAC,BOS,Q2,Sam Hauser,https://www.basketball-reference.com/boxscores/202312200SAC.html,12.0,1,2,1,2,0,0,0,3,3,0,0,0,0,0,3,2.9,+11,.500,.500,
2023-12-20,202312200SAC,BOS,Q2,Jrue Holiday,https://www.basketball-reference.com/boxscores/202312200SAC.html,10.18,3,4,2,2,0,0,1,2,3,4,1,1,1,1,8,10.8,+12,.750,1.000,
2023-12-20,202312200SAC,BOS,Q2,Derrick White,https://www.basketball-reference.com/boxscores/202312200SAC.html,5.32,2,2,1,1,0,0,0,0,0,0,0,2,0,0,5,5.8,+4,1.000,1.000,
2023-12-20,202312200SAC,BOS,Q2,Jaylen Brown,https://www.basketball-reference.com/boxscores/202312200SAC.html,7.78,3,6,0,1,1,2,1,1,2,2,0,0,0,0,7,6.0,+6,.500,.000,.500
2023-12-20,202312200SAC,BOS,Q2,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202312200SAC.html,7.78,2,3,1,2,1,2,0,1,1,0,0,1,0,0,6,5.3,+6,.667,.500,.500
2023-12-20,202312200SAC,BOS,Q2,Payton Pritchard,https://www.basketball-reference.com/boxscores/202312200SAC.html,6.68,1,3,1,3,0,0,0,1,1,1,0,0,0,0,3,2.3,+7,.333,.333,
2023-12-20,202312200SAC,BOS,Q2,Neemias Queta,https://www.basketball-reference.com/boxscores/202312200SAC.html,4.22,2,4,0,0,0,0,2,0,2,0,0,0,0,1,4,3.0,+5,.500,,
2023-12-20,202312200SAC,BOS,Q2,Oshae Brissett,https://www.basketball-reference.com/boxscores/202312200SAC.html,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,,,
2023-12-20,202312200SAC,BOS,Q2,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202312200SAC.html,4.22,0,2,0,1,0,0,2,2,4,1,1,0,0,0,0,2.3,+5,.000,.000,
2023-12-20,202312200SAC,BOS,Q3,Sam Hauser,https://www.basketball-reference.com/boxscores/202312200SAC.html,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+16,,,
2023-12-20,202312200SAC,BOS,Q3,Jrue Holiday,https://www.basketball-reference.com/boxscores/202312200SAC.html,6.63,1,1,1,1,0,0,0,1,1,1,0,0,0,0,3,3.7,+16,1.000,1.000,
