game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-02-23,202302230IND,BOS,https://www.basketball-reference.com/boxscores/202302230IND.html,34,34,32,25,17,142
2023-02-23,202302230IND,IND,https://www.basketball-reference.com/boxscores/202302230IND.html,31,27,39,28,13,138
