game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-11-09,202111090UTA,ATL,Kevin Huerter,https://www.basketball-reference.com/boxscores/202111090UTA.html,39.22,11,18,.611,6,9,.667,0,0,0,3,3,3,0,2,2,2,28,21.4,-20,
2021-11-09,202111090UTA,ATL,John Collins,https://www.basketball-reference.com/boxscores/202111090UTA.html,35.23,3,11,.273,1,2,.500,0,0,1,3,4,2,0,0,1,4,7,0.9,0,
2021-11-09,202111090UTA,ATL,Trae Young,https://www.basketball-reference.com/boxscores/202111090UTA.html,35.22,10,21,.476,5,11,.455,2,2,0,0,0,6,1,0,6,2,27,14.7,-15,1.000
2021-11-09,202111090UTA,ATL,Clint Capela,https://www.basketball-reference.com/boxscores/202111090UTA.html,34.52,5,8,.625,0,0,,3,7,2,10,12,2,2,2,0,4,13,15.4,-6,.429
2021-11-09,202111090UTA,ATL,Solomon Hill,https://www.basketball-reference.com/boxscores/202111090UTA.html,22.08,0,2,.000,0,1,.000,0,0,1,3,4,3,0,1,0,4,0,1.4,0,
2021-11-09,202111090UTA,ATL,Cam Reddish,https://www.basketball-reference.com/boxscores/202111090UTA.html,30.47,6,12,.500,4,6,.667,0,0,1,2,3,1,1,0,2,0,16,11.0,-11,
2021-11-09,202111090UTA,ATL,Delon Wright,https://www.basketball-reference.com/boxscores/202111090UTA.html,10.92,0,4,.000,0,2,.000,0,0,0,0,0,3,0,0,0,0,0,-0.7,+6,
2021-11-09,202111090UTA,ATL,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202111090UTA.html,10.7,0,2,.000,0,1,.000,0,0,1,2,3,1,1,0,0,1,0,1.2,-4,
2021-11-09,202111090UTA,ATL,Lou Williams,https://www.basketball-reference.com/boxscores/202111090UTA.html,9.73,1,3,.333,1,1,1.000,1,1,0,1,1,1,1,0,0,0,4,4.3,+2,1.000
2021-11-09,202111090UTA,ATL,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202111090UTA.html,6.7,1,2,.500,1,1,1.000,0,0,0,1,1,0,0,0,0,1,3,1.9,-9,
2021-11-09,202111090UTA,ATL,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202111090UTA.html,5.22,0,2,.000,0,1,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,-3,
2021-11-09,202111090UTA,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202111090UTA.html,32.57,4,7,.571,1,4,.250,2,2,0,5,5,4,0,0,0,3,11,10.8,+18,1.000
2021-11-09,202111090UTA,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202111090UTA.html,32.4,11,20,.550,5,11,.455,0,0,1,2,3,5,3,0,1,2,27,23.4,+15,
2021-11-09,202111090UTA,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202111090UTA.html,30.88,5,13,.385,2,5,.400,6,6,0,1,1,1,0,0,2,0,18,9.9,+11,1.000
2021-11-09,202111090UTA,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202111090UTA.html,29.15,4,9,.444,2,6,.333,2,2,0,1,1,6,2,0,0,4,12,12.2,-2,1.000
2021-11-09,202111090UTA,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202111090UTA.html,24.48,4,8,.500,0,0,,1,4,3,11,14,0,2,2,2,5,9,8.6,+1,.250
2021-11-09,202111090UTA,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202111090UTA.html,24.77,6,12,.500,4,9,.444,0,0,0,3,3,1,0,1,1,0,16,11.3,+14,
2021-11-09,202111090UTA,UTA,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202111090UTA.html,22.6,3,4,.750,0,0,,2,2,2,6,8,1,0,1,4,4,8,5.4,+14,1.000
2021-11-09,202111090UTA,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202111090UTA.html,21.23,1,3,.333,0,1,.000,0,0,2,2,4,1,1,0,2,2,2,1.2,-1,
2021-11-09,202111090UTA,UTA,Eric Paschall,https://www.basketball-reference.com/boxscores/202111090UTA.html,14.7,3,4,.750,1,2,.500,0,0,0,5,5,2,0,0,1,0,7,7.3,-1,
2021-11-09,202111090UTA,UTA,Trent Forrest,https://www.basketball-reference.com/boxscores/202111090UTA.html,4.47,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0,-1.0,0,
2021-11-09,202111090UTA,UTA,Udoka Azubuike,https://www.basketball-reference.com/boxscores/202111090UTA.html,0.92,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,
2021-11-09,202111090UTA,UTA,Jared Butler,https://www.basketball-reference.com/boxscores/202111090UTA.html,0.92,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-0.7,-3,
2021-11-09,202111090UTA,UTA,Miye Oni,https://www.basketball-reference.com/boxscores/202111090UTA.html,0.92,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,
