game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2024-01-10,202401100BOS,MIN,Q1,Anthony Edwards,https://www.basketball-reference.com/boxscores/202401100BOS.html,12.0,2,4,.500,0,0,0,0,0,1,1,0,0,0,0,0,4,2.3,-5,,
2024-01-10,202401100BOS,MIN,Q1,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202401100BOS.html,7.75,1,1,1.000,0,0,3,3,0,3,3,1,0,0,0,0,5,6.3,-2,1.000,
2024-01-10,202401100BOS,MIN,Q1,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202401100BOS.html,6.03,0,3,.000,0,2,0,0,0,0,0,0,0,0,0,1,0,-2.5,-2,,.000
2024-01-10,202401100BOS,MIN,Q1,Kyle Anderson,https://www.basketball-reference.com/boxscores/202401100BOS.html,8.67,2,4,.500,0,0,0,0,1,1,2,3,1,0,0,2,4,5.3,-10,,
2024-01-10,202401100BOS,MIN,Q1,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202401100BOS.html,7.75,1,4,.250,0,1,0,0,0,1,1,0,0,0,1,1,2,-1.5,-2,,.000
2024-01-10,202401100BOS,MIN,Q1,Naz Reid,https://www.basketball-reference.com/boxscores/202401100BOS.html,7.58,3,4,.750,0,1,0,0,1,2,3,1,0,0,0,1,6,6.0,+2,,.000
2024-01-10,202401100BOS,MIN,Q1,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202401100BOS.html,5.97,2,2,1.000,2,2,0,0,0,0,0,0,0,0,0,0,6,5.4,-3,,1.000
2024-01-10,202401100BOS,MIN,Q1,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202401100BOS.html,4.25,0,1,.000,0,1,0,0,0,1,1,1,0,0,0,0,0,0.3,-3,,.000
2024-01-10,202401100BOS,MIN,Q2,Anthony Edwards,https://www.basketball-reference.com/boxscores/202401100BOS.html,8.48,5,8,.625,0,0,0,0,0,3,3,0,0,0,1,0,10,6.3,+8,,
2024-01-10,202401100BOS,MIN,Q2,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202401100BOS.html,12.0,1,6,.167,0,3,3,3,1,2,3,2,2,0,0,2,5,5.1,+4,1.000,.000
