game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2019-11-30,201911300SAC,DEN,Will Barton,https://www.basketball-reference.com/boxscores/201911300SAC.html,40.72,6,15,.400,1,6,.167,1,2,.500,2,10,12,5,2,0,5,2,14,9.6,+5
2019-11-30,201911300SAC,DEN,Gary Harris,https://www.basketball-reference.com/boxscores/201911300SAC.html,37.57,8,16,.500,4,9,.444,5,6,.833,2,1,3,1,3,2,0,3,25,22.2,-7
2019-11-30,201911300SAC,DEN,Jamal Murray,https://www.basketball-reference.com/boxscores/201911300SAC.html,36.88,6,16,.375,1,5,.200,2,2,1.000,0,4,4,6,2,0,2,2,15,10.8,-5
2019-11-30,201911300SAC,DEN,Nikola Jokić,https://www.basketball-reference.com/boxscores/201911300SAC.html,36.48,3,11,.273,0,3,.000,1,2,.500,3,7,10,6,0,1,4,3,7,4.0,-3
2019-11-30,201911300SAC,DEN,Paul Millsap,https://www.basketball-reference.com/boxscores/201911300SAC.html,20.58,2,4,.500,0,0,,0,0,,1,1,2,0,2,0,2,3,4,1.8,+6
2019-11-30,201911300SAC,DEN,Jerami Grant,https://www.basketball-reference.com/boxscores/201911300SAC.html,32.42,4,9,.444,2,4,.500,2,2,1.000,0,5,5,0,0,0,0,3,12,7.6,-9
2019-11-30,201911300SAC,DEN,Malik Beasley,https://www.basketball-reference.com/boxscores/201911300SAC.html,20.32,4,8,.500,3,3,1.000,0,0,,0,0,0,3,1,0,0,1,11,9.7,+2
2019-11-30,201911300SAC,DEN,Mason Plumlee,https://www.basketball-reference.com/boxscores/201911300SAC.html,16.52,3,4,.750,0,0,,2,5,.400,1,7,8,0,1,1,2,3,8,6.5,0
2019-11-30,201911300SAC,DEN,Monte Morris,https://www.basketball-reference.com/boxscores/201911300SAC.html,16.12,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0,-2.5,+2
2019-11-30,201911300SAC,DEN,Juancho Hernangómez,https://www.basketball-reference.com/boxscores/201911300SAC.html,7.4,0,1,.000,0,1,.000,1,2,.500,0,3,3,1,0,1,0,0,1,2.2,-6
2019-11-30,201911300SAC,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/201911300SAC.html,45.43,10,19,.526,1,4,.250,9,10,.900,1,4,5,1,2,0,3,1,30,21.5,+17
2019-11-30,201911300SAC,SAC,Cory Joseph,https://www.basketball-reference.com/boxscores/201911300SAC.html,40.6,2,5,.400,1,1,1.000,1,1,1.000,0,3,3,3,2,0,2,2,6,5.5,+10
2019-11-30,201911300SAC,SAC,Buddy Hield,https://www.basketball-reference.com/boxscores/201911300SAC.html,40.47,7,20,.350,3,13,.231,4,5,.800,0,7,7,3,2,1,1,3,21,14.1,+11
2019-11-30,201911300SAC,SAC,Richaun Holmes,https://www.basketball-reference.com/boxscores/201911300SAC.html,36.62,6,9,.667,0,0,,1,2,.500,3,7,10,2,1,1,1,6,13,12.6,+21
2019-11-30,201911300SAC,SAC,Nemanja Bjelica,https://www.basketball-reference.com/boxscores/201911300SAC.html,25.03,3,11,.273,1,1,1.000,3,3,1.000,6,6,12,5,0,1,5,4,10,7.1,-13
2019-11-30,201911300SAC,SAC,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/201911300SAC.html,28.72,4,16,.250,2,8,.250,0,0,,2,2,4,5,0,0,2,2,10,3.1,+2
2019-11-30,201911300SAC,SAC,Justin James,https://www.basketball-reference.com/boxscores/201911300SAC.html,25.53,3,9,.333,0,3,.000,0,0,,1,6,7,2,2,1,0,1,6,7.1,-8
2019-11-30,201911300SAC,SAC,Dewayne Dedmon,https://www.basketball-reference.com/boxscores/201911300SAC.html,12.23,1,4,.250,0,2,.000,0,0,,0,1,1,0,1,0,0,3,2,-0.3,-18
2019-11-30,201911300SAC,SAC,Yogi Ferrell,https://www.basketball-reference.com/boxscores/201911300SAC.html,10.37,1,3,.333,0,1,.000,0,0,,0,1,1,1,2,0,0,1,2,2.9,-7
