game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-05-21,202505210NYK,IND,https://www.basketball-reference.com/boxscores/202505210NYK.html,34,28,25,38,13,138
2025-05-21,202505210NYK,NYK,https://www.basketball-reference.com/boxscores/202505210NYK.html,36,33,21,35,10,135
