game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-04-09,202404090TOR,IND,https://www.basketball-reference.com/boxscores/202404090TOR.html,25,40,41,34,140
2024-04-09,202404090TOR,TOR,https://www.basketball-reference.com/boxscores/202404090TOR.html,35,29,27,32,123
