game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2021-05-16,202105160GSW,MEM,Q1,Ja Morant,https://www.basketball-reference.com/boxscores/202105160GSW.html,12.0,2,4,.500,0,0,0,0,0,0,0,4,1,0,1,0,4,4.8,-1,,
2021-05-16,202105160GSW,MEM,Q1,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202105160GSW.html,12.0,4,5,.800,0,0,3,4,2,5,7,0,0,0,1,1,11,10.2,-1,.750,
2021-05-16,202105160GSW,MEM,Q1,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202105160GSW.html,6.55,3,4,.750,1,2,0,0,1,2,3,0,1,0,1,2,7,5.9,+7,,.500
2021-05-16,202105160GSW,MEM,Q1,Dillon Brooks,https://www.basketball-reference.com/boxscores/202105160GSW.html,10.52,1,5,.200,0,1,1,2,0,1,1,1,0,0,0,2,3,-0.3,+1,.500,.000
2021-05-16,202105160GSW,MEM,Q1,Kyle Anderson,https://www.basketball-reference.com/boxscores/202105160GSW.html,8.43,1,3,.333,0,1,0,0,0,1,1,3,0,1,1,1,2,2.0,+4,,.000
2021-05-16,202105160GSW,MEM,Q1,Desmond Bane,https://www.basketball-reference.com/boxscores/202105160GSW.html,5.45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-8,,
2021-05-16,202105160GSW,MEM,Q1,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202105160GSW.html,1.48,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2021-05-16,202105160GSW,MEM,Q1,Brandon Clarke,https://www.basketball-reference.com/boxscores/202105160GSW.html,3.57,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-5,,
2021-05-16,202105160GSW,MEM,Q2,Ja Morant,https://www.basketball-reference.com/boxscores/202105160GSW.html,6.52,2,4,.500,1,2,1,2,1,2,3,1,0,0,1,0,6,4.6,+1,.500,.500
2021-05-16,202105160GSW,MEM,Q2,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202105160GSW.html,5.38,1,2,.500,0,0,2,2,2,2,4,1,0,0,0,1,4,5.3,-1,1.000,
2021-05-16,202105160GSW,MEM,Q2,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202105160GSW.html,4.02,0,2,.000,0,2,0,0,1,1,2,0,0,1,0,1,0,-0.1,-8,,.000
2021-05-16,202105160GSW,MEM,Q2,Dillon Brooks,https://www.basketball-reference.com/boxscores/202105160GSW.html,6.52,0,3,.000,0,2,0,0,0,0,0,1,0,0,0,0,0,-1.4,+1,,.000
2021-05-16,202105160GSW,MEM,Q2,Kyle Anderson,https://www.basketball-reference.com/boxscores/202105160GSW.html,7.98,3,4,.750,0,0,2,2,0,2,2,0,1,0,0,0,8,8.0,+3,1.000,
2021-05-16,202105160GSW,MEM,Q2,Desmond Bane,https://www.basketball-reference.com/boxscores/202105160GSW.html,9.17,0,2,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4,-8,,.000
2021-05-16,202105160GSW,MEM,Q2,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202105160GSW.html,8.32,1,3,.333,0,1,0,0,0,0,0,0,1,0,2,1,2,-1.1,-3,,.000
2021-05-16,202105160GSW,MEM,Q2,Brandon Clarke,https://www.basketball-reference.com/boxscores/202105160GSW.html,4.02,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,-8,,
2021-05-16,202105160GSW,MEM,Q2,Tyus Jones,https://www.basketball-reference.com/boxscores/202105160GSW.html,5.48,0,2,.000,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.4,-6,,
2021-05-16,202105160GSW,MEM,Q2,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202105160GSW.html,2.6,0,1,.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,+4,,
