game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-05-05,202505050BOS,NYK,https://www.basketball-reference.com/boxscores/202505050BOS.html,25,20,30,25,8,108
2025-05-05,202505050BOS,BOS,https://www.basketball-reference.com/boxscores/202505050BOS.html,26,35,23,16,5,105
