game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-05-26,202105260NYK,ATL,Clint Capela,https://www.basketball-reference.com/boxscores/202105260NYK.html,36.12,2,5,.400,0,0,0,0,1,11,12,0,1,5,1,3,4,7.6,-4,,
2021-05-26,202105260NYK,ATL,Trae Young,https://www.basketball-reference.com/boxscores/202105260NYK.html,35.48,11,20,.550,4,7,4,4,0,1,1,7,0,0,5,1,30,20.2,+5,.571,1.000
2021-05-26,202105260NYK,ATL,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202105260NYK.html,35.48,8,21,.381,2,13,0,0,1,5,6,3,0,2,0,2,18,11.4,+5,.154,
2021-05-26,202105260NYK,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202105260NYK.html,31.98,3,10,.300,3,8,9,11,0,6,6,0,0,0,1,4,18,10.6,+5,.375,.818
2021-05-26,202105260NYK,ATL,John Collins,https://www.basketball-reference.com/boxscores/202105260NYK.html,14.63,0,2,.000,0,2,0,0,0,2,2,0,1,0,1,5,0,-2.8,-5,.000,
2021-05-26,202105260NYK,ATL,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202105260NYK.html,29.58,2,10,.200,2,9,0,0,2,3,5,4,0,1,1,2,6,3.8,-2,.222,
2021-05-26,202105260NYK,ATL,Kevin Huerter,https://www.basketball-reference.com/boxscores/202105260NYK.html,25.88,4,8,.500,1,3,1,2,2,3,5,2,1,3,1,2,10,10.6,-19,.333,.500
2021-05-26,202105260NYK,ATL,Lou Williams,https://www.basketball-reference.com/boxscores/202105260NYK.html,12.52,1,6,.167,0,1,3,3,0,0,0,1,2,0,2,0,5,1.9,-14,.000,1.000
2021-05-26,202105260NYK,ATL,Tony Snell,https://www.basketball-reference.com/boxscores/202105260NYK.html,12.52,0,2,.000,0,1,0,0,0,2,2,0,0,1,1,1,0,-1.5,-14,.000,
2021-05-26,202105260NYK,ATL,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202105260NYK.html,5.8,0,0,,0,0,1,2,0,2,2,0,0,0,0,1,1,0.8,-2,,.500
2021-05-26,202105260NYK,NYK,Julius Randle,https://www.basketball-reference.com/boxscores/202105260NYK.html,36.35,5,16,.313,2,7,3,4,1,11,12,4,1,0,4,3,15,8.0,+3,.286,.750
2021-05-26,202105260NYK,NYK,Reggie Bullock,https://www.basketball-reference.com/boxscores/202105260NYK.html,31.42,5,8,.625,4,7,1,2,1,3,4,1,1,0,1,3,15,12.1,+13,.571,.500
2021-05-26,202105260NYK,NYK,RJ Barrett,https://www.basketball-reference.com/boxscores/202105260NYK.html,25.7,5,14,.357,2,5,1,1,0,8,8,2,1,0,0,3,13,8.8,-3,.400,1.000
2021-05-26,202105260NYK,NYK,Nerlens Noel,https://www.basketball-reference.com/boxscores/202105260NYK.html,16.55,1,3,.333,0,0,0,0,3,2,5,0,0,0,0,3,2,1.8,-14,,
2021-05-26,202105260NYK,NYK,Elfrid Payton,https://www.basketball-reference.com/boxscores/202105260NYK.html,5.05,0,2,.000,0,0,1,2,0,0,0,0,1,0,0,0,1,0.2,-7,,.500
2021-05-26,202105260NYK,NYK,Derrick Rose,https://www.basketball-reference.com/boxscores/202105260NYK.html,38.73,9,21,.429,2,3,6,6,1,3,4,4,0,0,1,0,26,18.3,+12,.667,1.000
2021-05-26,202105260NYK,NYK,Taj Gibson,https://www.basketball-reference.com/boxscores/202105260NYK.html,30.23,3,4,.750,0,0,0,0,4,3,7,1,3,1,0,1,6,12.1,+23,,
2021-05-26,202105260NYK,NYK,Alec Burks,https://www.basketball-reference.com/boxscores/202105260NYK.html,29.8,4,13,.308,1,5,2,4,3,5,8,2,0,0,1,3,11,5.5,+4,.200,.500
2021-05-26,202105260NYK,NYK,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202105260NYK.html,14.52,2,9,.222,0,4,0,0,0,3,3,1,1,0,1,2,4,-0.7,+8,.000,
2021-05-26,202105260NYK,NYK,Obi Toppin,https://www.basketball-reference.com/boxscores/202105260NYK.html,11.65,2,4,.500,1,2,3,4,0,3,3,0,0,1,2,2,8,4.4,+6,.500,.750
