game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-09-06,202009060MIA,MIL,https://www.basketball-reference.com/boxscores/202009060MIA.html,22,28,35,22,11,118
2020-09-06,202009060MIA,MIA,https://www.basketball-reference.com/boxscores/202009060MIA.html,31,17,40,19,8,115
