game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-04-07,202404070PHO,NOP,https://www.basketball-reference.com/boxscores/202404070PHO.html,19,37,34,23,113
2024-04-07,202404070PHO,PHO,https://www.basketball-reference.com/boxscores/202404070PHO.html,26,24,33,22,105
