game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2024-04-29,202404290NOP,OKC,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202404290NOP.html,40.42,8,21,.381,1,4,.250,7,13,.538,1,9,10,3,0,2,2,4,24,13.4,+7
2024-04-29,202404290NOP,OKC,Jalen Williams,https://www.basketball-reference.com/boxscores/202404290NOP.html,37.8,9,17,.529,2,6,.333,4,5,.800,1,7,8,4,2,1,3,2,24,19.8,+14
2024-04-29,202404290NOP,OKC,Luguentz Dort,https://www.basketball-reference.com/boxscores/202404290NOP.html,36.4,4,7,.571,2,5,.400,1,2,.500,3,5,8,3,2,0,1,3,11,12.8,+3
2024-04-29,202404290NOP,OKC,Chet Holmgren,https://www.basketball-reference.com/boxscores/202404290NOP.html,35.17,5,12,.417,1,7,.143,3,4,.750,2,7,9,5,0,0,3,3,14,10.0,+10
2024-04-29,202404290NOP,OKC,Josh Giddey,https://www.basketball-reference.com/boxscores/202404290NOP.html,29.47,5,10,.500,4,6,.667,0,0,,0,3,3,1,0,1,1,2,14,9.5,+12
2024-04-29,202404290NOP,OKC,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202404290NOP.html,16.37,2,7,.286,1,5,.200,0,0,,1,1,2,2,2,1,0,2,5,5.2,-2
2024-04-29,202404290NOP,OKC,Isaiah Joe,https://www.basketball-reference.com/boxscores/202404290NOP.html,13.8,1,5,.200,0,4,.000,0,0,,0,1,1,0,0,0,1,0,2,-1.8,-4
2024-04-29,202404290NOP,OKC,Cason Wallace,https://www.basketball-reference.com/boxscores/202404290NOP.html,13.67,0,2,.000,0,2,.000,0,0,,0,0,0,0,2,0,1,1,0,-0.8,+3
2024-04-29,202404290NOP,OKC,Jaylin Williams,https://www.basketball-reference.com/boxscores/202404290NOP.html,10.85,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,1,2,2,1,3,3.3,-4
2024-04-29,202404290NOP,OKC,Gordon Hayward,https://www.basketball-reference.com/boxscores/202404290NOP.html,3.98,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1
2024-04-29,202404290NOP,OKC,Kenrich Williams,https://www.basketball-reference.com/boxscores/202404290NOP.html,2.03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
2024-04-29,202404290NOP,NOP,Trey Murphy III,https://www.basketball-reference.com/boxscores/202404290NOP.html,42.8,3,10,.300,1,7,.143,0,0,,0,11,11,3,1,2,4,4,7,3.4,-7
2024-04-29,202404290NOP,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202404290NOP.html,38.75,2,14,.143,0,3,.000,4,6,.667,0,4,4,6,2,2,2,3,8,3.8,-3
2024-04-29,202404290NOP,NOP,CJ McCollum,https://www.basketball-reference.com/boxscores/202404290NOP.html,37.47,9,16,.563,2,7,.286,0,0,,1,5,6,2,1,1,3,4,20,13.1,-14
2024-04-29,202404290NOP,NOP,Herbert Jones,https://www.basketball-reference.com/boxscores/202404290NOP.html,33.82,4,11,.364,1,3,.333,2,2,1.000,2,2,4,4,2,1,3,5,11,7.4,-12
2024-04-29,202404290NOP,NOP,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202404290NOP.html,25.78,6,15,.400,0,1,.000,7,8,.875,6,7,13,1,1,0,3,4,19,13.9,-6
2024-04-29,202404290NOP,NOP,Naji Marshall,https://www.basketball-reference.com/boxscores/202404290NOP.html,21.52,5,9,.556,4,7,.571,2,2,1.000,1,2,3,1,0,1,1,4,16,11.8,0
2024-04-29,202404290NOP,NOP,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202404290NOP.html,21.42,2,4,.500,0,2,.000,2,2,1.000,2,4,6,1,0,0,0,1,6,6.9,-2
2024-04-29,202404290NOP,NOP,Jose Alvarado,https://www.basketball-reference.com/boxscores/202404290NOP.html,14.72,1,4,.250,0,3,.000,0,0,,0,2,2,4,3,1,2,0,2,4.7,+4
2024-04-29,202404290NOP,NOP,Jordan Hawkins,https://www.basketball-reference.com/boxscores/202404290NOP.html,3.72,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,0
