game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2020-01-09,202001090PHI,BOS,Q1,Gordon Hayward,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.23,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,+4,,
2020-01-09,202001090PHI,BOS,Q1,Jayson Tatum,https://www.basketball-reference.com/boxscores/202001090PHI.html,10.25,1,2,.500,0,0,2,2,0,3,3,1,1,0,0,0,4,5.6,+4,1.000,
2020-01-09,202001090PHI,BOS,Q1,Jaylen Brown,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.23,2,3,.667,2,2,0,0,0,2,2,1,0,0,0,0,6,6.0,+4,,1.000
2020-01-09,202001090PHI,BOS,Q1,Kemba Walker,https://www.basketball-reference.com/boxscores/202001090PHI.html,10.25,5,7,.714,3,5,0,0,0,0,0,1,0,0,0,1,13,10.4,+4,,.600
2020-01-09,202001090PHI,BOS,Q1,Daniel Theis,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.25,0,0,,0,0,0,0,0,0,0,2,0,0,0,2,0,0.6,0,,
2020-01-09,202001090PHI,BOS,Q1,Marcus Smart,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.52,3,6,.500,1,2,1,1,0,0,0,0,0,0,0,2,8,4.2,+10,1.000,.500
2020-01-09,202001090PHI,BOS,Q1,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.52,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+10,,
2020-01-09,202001090PHI,BOS,Q1,Enes Freedom,https://www.basketball-reference.com/boxscores/202001090PHI.html,6.75,1,2,.500,0,0,0,0,0,4,4,1,0,0,1,1,2,1.5,+9,,
2020-01-09,202001090PHI,BOS,Q2,Gordon Hayward,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.55,1,4,.250,0,2,0,0,0,1,1,1,0,0,0,0,2,0.6,-2,,.000
2020-01-09,202001090PHI,BOS,Q2,Jayson Tatum,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.08,1,4,.250,0,1,2,2,0,2,2,1,1,1,1,0,4,3.6,-4,1.000,.000
2020-01-09,202001090PHI,BOS,Q2,Jaylen Brown,https://www.basketball-reference.com/boxscores/202001090PHI.html,9.55,0,6,.000,0,2,0,0,0,1,1,0,0,0,1,0,0,-4.9,+6,,.000
2020-01-09,202001090PHI,BOS,Q2,Kemba Walker,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.9,0,1,.000,0,1,0,0,0,0,0,1,0,0,1,0,0,-1.0,-8,,.000
2020-01-09,202001090PHI,BOS,Q2,Daniel Theis,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.08,2,3,.667,1,2,0,0,3,1,4,0,1,0,0,0,5,7.1,-4,,.500
2020-01-09,202001090PHI,BOS,Q2,Marcus Smart,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.55,2,2,1.000,1,1,0,0,0,0,0,0,1,0,1,0,5,4.4,-2,,1.000
2020-01-09,202001090PHI,BOS,Q2,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.92,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,+2,,.000
2020-01-09,202001090PHI,BOS,Q2,Enes Freedom,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.37,2,2,1.000,0,0,0,0,1,4,5,1,0,0,0,0,4,6.0,+4,,
2020-01-09,202001090PHI,BOS,Q2,Grant Williams,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.0,0,2,.000,0,1,0,0,1,0,1,0,0,0,1,1,0,-2.1,-2,,.000
2020-01-09,202001090PHI,BOS,Q3,Gordon Hayward,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.2,1,2,.500,0,1,0,0,0,1,1,0,0,0,2,0,2,-0.7,-7,,.000
2020-01-09,202001090PHI,BOS,Q3,Jayson Tatum,https://www.basketball-reference.com/boxscores/202001090PHI.html,12.0,1,6,.167,1,4,2,2,0,4,4,1,0,0,2,0,5,1.1,-4,1.000,.250
2020-01-09,202001090PHI,BOS,Q3,Jaylen Brown,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.85,0,2,.000,0,0,0,0,0,1,1,0,1,0,1,0,0,-1.1,-7,,
2020-01-09,202001090PHI,BOS,Q3,Kemba Walker,https://www.basketball-reference.com/boxscores/202001090PHI.html,9.03,4,7,.571,2,2,0,0,0,1,1,1,1,0,0,0,10,8.7,-6,,1.000
2020-01-09,202001090PHI,BOS,Q3,Daniel Theis,https://www.basketball-reference.com/boxscores/202001090PHI.html,9.03,1,1,1.000,0,0,0,0,1,0,1,0,0,0,0,0,2,2.4,-6,,
2020-01-09,202001090PHI,BOS,Q3,Marcus Smart,https://www.basketball-reference.com/boxscores/202001090PHI.html,9.12,2,2,1.000,2,2,0,0,0,0,0,1,1,0,0,0,6,7.1,+5,,1.000
2020-01-09,202001090PHI,BOS,Q3,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.8,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,+3,,
2020-01-09,202001090PHI,BOS,Q3,Enes Freedom,https://www.basketball-reference.com/boxscores/202001090PHI.html,2.97,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+2,,
2020-01-09,202001090PHI,BOS,Q4,Gordon Hayward,https://www.basketball-reference.com/boxscores/202001090PHI.html,12.0,1,3,.333,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,-14,,
2020-01-09,202001090PHI,BOS,Q4,Jayson Tatum,https://www.basketball-reference.com/boxscores/202001090PHI.html,6.47,1,1,1.000,0,0,0,0,0,1,1,1,0,0,1,2,2,0.9,-7,,
2020-01-09,202001090PHI,BOS,Q4,Jaylen Brown,https://www.basketball-reference.com/boxscores/202001090PHI.html,10.15,0,1,.000,0,0,0,0,0,1,1,1,0,0,1,0,0,-0.7,-13,,
2020-01-09,202001090PHI,BOS,Q4,Kemba Walker,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.55,1,5,.200,0,3,1,1,0,1,1,0,0,0,1,1,3,-1.2,-10,1.000,.000
2020-01-09,202001090PHI,BOS,Q4,Daniel Theis,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.25,1,2,.500,0,1,0,0,0,0,0,0,0,0,0,1,2,0.6,-3,,.000
2020-01-09,202001090PHI,BOS,Q4,Marcus Smart,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.52,2,4,.500,1,2,0,0,0,1,1,0,1,0,0,2,5,3.5,-9,,.500
2020-01-09,202001090PHI,BOS,Q4,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.53,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,-7,,.000
2020-01-09,202001090PHI,BOS,Q4,Enes Freedom,https://www.basketball-reference.com/boxscores/202001090PHI.html,2.92,1,3,.333,0,0,0,0,1,0,1,0,0,0,0,0,2,1.0,-4,,
2020-01-09,202001090PHI,BOS,Q4,Grant Williams,https://www.basketball-reference.com/boxscores/202001090PHI.html,2.62,1,1,1.000,0,0,0,0,1,0,1,0,0,0,0,1,2,2.0,-3,,
2020-01-09,202001090PHI,PHI,Q1,Ben Simmons,https://www.basketball-reference.com/boxscores/202001090PHI.html,12.0,3,5,.600,0,0,0,0,1,2,3,0,0,0,1,0,6,4.0,-9,,
2020-01-09,202001090PHI,PHI,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.88,1,4,.250,1,1,0,0,0,1,1,2,0,0,0,0,3,2.3,-2,,1.000
2020-01-09,202001090PHI,PHI,Q1,Josh Richardson,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.77,3,4,.750,1,2,6,6,0,0,0,1,0,0,0,2,13,11.3,-5,1.000,.500
2020-01-09,202001090PHI,PHI,Q1,Al Horford,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.88,1,2,.500,0,0,0,2,2,1,3,2,0,0,0,0,2,3.3,-2,.000,
2020-01-09,202001090PHI,PHI,Q1,Mike Scott,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.37,1,2,.500,0,1,0,0,0,1,1,1,0,0,0,0,2,2.0,-7,,.000
2020-01-09,202001090PHI,PHI,Q1,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202001090PHI.html,3.63,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4,-2,,
2020-01-09,202001090PHI,PHI,Q1,James Ennis III,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.23,0,1,.000,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.8,-4,,
2020-01-09,202001090PHI,PHI,Q1,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202001090PHI.html,3.12,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-7,,
2020-01-09,202001090PHI,PHI,Q1,Trey Burke,https://www.basketball-reference.com/boxscores/202001090PHI.html,3.12,0,2,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4,-7,,.000
2020-01-09,202001090PHI,PHI,Q2,Ben Simmons,https://www.basketball-reference.com/boxscores/202001090PHI.html,8.23,1,2,.500,0,0,0,2,0,2,2,1,0,0,1,1,2,0.1,+2,.000,
2020-01-09,202001090PHI,PHI,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.58,1,3,.333,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.1,-4,,.000
2020-01-09,202001090PHI,PHI,Q2,Josh Richardson,https://www.basketball-reference.com/boxscores/202001090PHI.html,6.87,1,2,.500,0,1,0,0,0,0,0,3,0,0,1,0,2,2.1,-1,,.000
2020-01-09,202001090PHI,PHI,Q2,Al Horford,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.08,2,3,.667,1,2,0,0,1,1,2,1,1,0,0,0,5,6.4,+4,,.500
2020-01-09,202001090PHI,PHI,Q2,Mike Scott,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.42,0,2,.000,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7,+6,,.000
2020-01-09,202001090PHI,PHI,Q2,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202001090PHI.html,5.13,0,1,.000,0,1,0,0,0,2,2,0,0,0,0,0,0,-0.1,+3,,.000
2020-01-09,202001090PHI,PHI,Q2,James Ennis III,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.6,2,3,.667,2,2,0,0,0,1,1,0,2,0,1,0,6,6.0,+3,,1.000
2020-01-09,202001090PHI,PHI,Q2,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.4,1,3,.333,1,3,0,0,0,0,0,0,0,0,1,0,3,0.3,-1,,.333
2020-01-09,202001090PHI,PHI,Q2,Norvel Pelle,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.92,1,1,1.000,0,0,0,0,0,2,2,0,0,2,1,1,2,2.3,-2,,
2020-01-09,202001090PHI,PHI,Q2,Trey Burke,https://www.basketball-reference.com/boxscores/202001090PHI.html,3.77,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,,
2020-01-09,202001090PHI,PHI,Q3,Ben Simmons,https://www.basketball-reference.com/boxscores/202001090PHI.html,12.0,3,4,.750,0,0,0,0,0,2,2,2,1,0,1,0,6,6.4,+4,,
2020-01-09,202001090PHI,PHI,Q3,Tobias Harris,https://www.basketball-reference.com/boxscores/202001090PHI.html,12.0,4,8,.500,1,3,0,0,0,5,5,1,2,0,1,0,9,8.2,+4,,.333
2020-01-09,202001090PHI,PHI,Q3,Josh Richardson,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.2,0,2,.000,0,1,0,0,0,1,1,2,0,0,0,0,0,0.3,+7,,.000
2020-01-09,202001090PHI,PHI,Q3,Al Horford,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.2,2,2,1.000,1,1,0,0,0,0,0,2,0,1,1,1,5,5.1,+7,,1.000
2020-01-09,202001090PHI,PHI,Q3,Mike Scott,https://www.basketball-reference.com/boxscores/202001090PHI.html,7.2,2,3,.667,1,1,0,0,1,0,1,0,0,0,0,0,5,4.4,+7,,1.000
2020-01-09,202001090PHI,PHI,Q3,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.8,0,3,.000,0,1,0,0,2,0,2,1,0,0,0,0,0,0.0,-3,,.000
2020-01-09,202001090PHI,PHI,Q3,James Ennis III,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.8,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-3,,.000
2020-01-09,202001090PHI,PHI,Q3,Norvel Pelle,https://www.basketball-reference.com/boxscores/202001090PHI.html,4.8,2,2,1.000,0,0,0,0,0,2,2,0,0,0,0,1,4,3.6,-3,,
2020-01-09,202001090PHI,PHI,Q4,Ben Simmons,https://www.basketball-reference.com/boxscores/202001090PHI.html,6.47,2,4,.500,0,0,1,2,1,1,2,0,0,0,0,0,5,3.6,+7,.500,
2020-01-09,202001090PHI,PHI,Q4,Tobias Harris,https://www.basketball-reference.com/boxscores/202001090PHI.html,6.47,1,2,.500,0,0,0,0,0,1,1,0,0,0,0,0,2,1.3,+7,,
2020-01-09,202001090PHI,PHI,Q4,Josh Richardson,https://www.basketball-reference.com/boxscores/202001090PHI.html,12.0,5,8,.625,0,1,4,4,0,2,2,1,0,0,1,0,14,10.7,+14,1.000,.000
2020-01-09,202001090PHI,PHI,Q4,Al Horford,https://www.basketball-reference.com/boxscores/202001090PHI.html,9.08,2,4,.500,0,0,1,1,2,1,3,1,0,1,1,1,5,4.7,+10,1.000,
