game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2021-05-20,202105200WAS,IND,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202105200WAS.html,32:14,.567,.567,.133,.267,8.3,31.4,17.8,51.2,2.7,0.0,23.0,26.3,105,125
2021-05-20,202105200WAS,IND,Oshae Brissett,https://www.basketball-reference.com/boxscores/202105200WAS.html,29:16,.500,.500,.500,.000,6.1,17.3,10.7,0.0,1.5,0.0,0.0,13.3,104,129
2021-05-20,202105200WAS,IND,Malcolm Brogdon,https://www.basketball-reference.com/boxscores/202105200WAS.html,28:57,.503,.478,.391,.087,0.0,8.7,3.6,25.4,1.5,0.0,4.0,33.5,99,130
2021-05-20,202105200WAS,IND,Justin Holiday,https://www.basketball-reference.com/boxscores/202105200WAS.html,25:22,.300,.300,.500,.000,3.5,10.0,6.2,16.1,1.7,2.9,9.1,16.9,73,127
2021-05-20,202105200WAS,IND,Doug McDermott,https://www.basketball-reference.com/boxscores/202105200WAS.html,24:11,.542,.542,.583,.000,3.7,5.2,4.3,6.4,0.0,0.0,0.0,19.3,108,134
2021-05-20,202105200WAS,IND,Kelan Martin,https://www.basketball-reference.com/boxscores/202105200WAS.html,22:38,.464,.464,.571,.000,0.0,27.9,11.5,7.0,0.0,0.0,6.7,25.8,83,131
2021-05-20,202105200WAS,IND,T.J. McConnell,https://www.basketball-reference.com/boxscores/202105200WAS.html,22:11,.500,.500,.000,.000,0.0,11.4,4.7,29.5,3.9,0.0,33.3,10.5,93,124
2021-05-20,202105200WAS,IND,Goga Bitadze,https://www.basketball-reference.com/boxscores/202105200WAS.html,16:49,.000,.000,.667,.000,5.3,7.5,6.2,20.9,0.0,4.4,25.0,9.3,53,130
2021-05-20,202105200WAS,IND,Edmond Sumner,https://www.basketball-reference.com/boxscores/202105200WAS.html,13:28,.753,.500,.000,1.500,0.0,9.4,3.9,19.0,0.0,5.5,23.1,12.5,131,128
2021-05-20,202105200WAS,IND,Aaron Holiday,https://www.basketball-reference.com/boxscores/202105200WAS.html,12:04,.717,.625,.250,.500,0.0,10.5,4.3,0.0,7.1,0.0,17.0,19.0,111,117
2021-05-20,202105200WAS,IND,Cassius Stanley,https://www.basketball-reference.com/boxscores/202105200WAS.html,8:07,.975,.833,.667,2.000,11.0,31.1,19.3,20.3,0.0,0.0,15.1,31.9,171,131
2021-05-20,202105200WAS,IND,Amida Brimah,https://www.basketball-reference.com/boxscores/202105200WAS.html,4:43,.852,,,,0.0,53.6,22.1,0.0,0.0,15.7,0.0,14.5,187,115
2021-05-20,202105200WAS,WAS,Russell Westbrook,https://www.basketball-reference.com/boxscores/202105200WAS.html,33:12,.531,.462,.077,.692,3.8,18.7,12.6,47.8,1.3,0.0,15.0,24.2,125,105
2021-05-20,202105200WAS,WAS,Bradley Beal,https://www.basketball-reference.com/boxscores/202105200WAS.html,28:24,.682,.647,.412,.176,0.0,15.6,9.2,17.4,0.0,2.9,17.9,31.6,113,107
2021-05-20,202105200WAS,WAS,Raul Neto,https://www.basketball-reference.com/boxscores/202105200WAS.html,25:41,.788,.750,.500,.250,0.0,10.4,6.1,0.0,3.4,0.0,10.1,15.5,133,103
2021-05-20,202105200WAS,WAS,Rui Hachimura,https://www.basketball-reference.com/boxscores/202105200WAS.html,25:24,.922,.875,.375,.500,0.0,14.0,8.2,8.9,0.0,0.0,0.0,15.4,187,110
2021-05-20,202105200WAS,WAS,Alex Len,https://www.basketball-reference.com/boxscores/202105200WAS.html,13:13,1.000,1.000,.000,.000,0.0,47.1,27.6,15.5,3.3,6.2,33.3,9.1,138,89
2021-05-20,202105200WAS,WAS,Daniel Gafford,https://www.basketball-reference.com/boxscores/202105200WAS.html,22:02,.768,.750,.000,.500,11.5,44.4,30.8,0.0,2.0,18.5,17.0,21.4,128,83
2021-05-20,202105200WAS,WAS,Ish Smith,https://www.basketball-reference.com/boxscores/202105200WAS.html,22:00,.508,.571,.000,.286,0.0,16.2,9.5,28.9,2.0,0.0,20.2,18.0,104,104
2021-05-20,202105200WAS,WAS,Chandler Hutchison,https://www.basketball-reference.com/boxscores/202105200WAS.html,19:54,.750,.750,.000,.000,0.0,8.9,5.2,5.2,0.0,4.1,0.0,8.1,153,108
2021-05-20,202105200WAS,WAS,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/202105200WAS.html,18:38,.605,.571,.857,.143,0.0,0.0,0.0,0.0,2.3,0.0,11.8,18.2,102,108
2021-05-20,202105200WAS,WAS,Garrison Mathews,https://www.basketball-reference.com/boxscores/202105200WAS.html,8:07,.375,.375,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,76,113
2021-05-20,202105200WAS,WAS,Anthony Gill,https://www.basketball-reference.com/boxscores/202105200WAS.html,6:27,1.250,1.250,.500,.000,19.6,0.0,8.1,30.7,0.0,0.0,0.0,24.9,241,113
2021-05-20,202105200WAS,WAS,Robin Lopez,https://www.basketball-reference.com/boxscores/202105200WAS.html,6:18,.827,.800,.000,.200,40.1,14.1,24.8,0.0,0.0,12.9,0.0,34.7,173,99
2021-05-20,202105200WAS,WAS,Isaac Bonga,https://www.basketball-reference.com/boxscores/202105200WAS.html,5:20,.750,.750,.500,.000,23.7,0.0,9.8,20.0,0.0,0.0,33.3,22.6,119,113
2021-05-20,202105200WAS,WAS,Cassius Winston,https://www.basketball-reference.com/boxscores/202105200WAS.html,5:20,.000,.000,.250,.000,0.0,16.7,9.8,33.3,0.0,0.0,0.0,30.1,38,109
