game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-12-30,201912300MIN,BRK,https://www.basketball-reference.com/boxscores/201912300MIN.html,29,21,30,23,12,115
2019-12-30,201912300MIN,MIN,https://www.basketball-reference.com/boxscores/201912300MIN.html,27,22,25,29,19,122
