game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2023-03-06,202303060DET,POR,Q1,Cam Reddish,https://www.basketball-reference.com/boxscores/202303060DET.html,9.07,0,0,0,0,3,4,.750,0,0,0,0,1,0,0,0,3,3.6,+11,,
2023-03-06,202303060DET,POR,Q1,Jerami Grant,https://www.basketball-reference.com/boxscores/202303060DET.html,9.07,2,4,0,2,0,0,,0,1,1,1,0,1,0,1,4,3.3,+11,.500,.000
2023-03-06,202303060DET,POR,Q1,Damian Lillard,https://www.basketball-reference.com/boxscores/202303060DET.html,9.65,6,11,4,7,0,0,,0,5,5,2,0,0,1,0,16,12.6,+8,.545,.571
2023-03-06,202303060DET,POR,Q1,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202303060DET.html,9.65,0,1,0,1,0,0,,0,1,1,2,0,0,0,0,0,1.0,+8,.000,.000
2023-03-06,202303060DET,POR,Q1,Drew Eubanks,https://www.basketball-reference.com/boxscores/202303060DET.html,6.95,0,0,0,0,0,0,,0,2,2,0,0,0,0,1,0,0.2,+6,,
2023-03-06,202303060DET,POR,Q1,Trendon Watford,https://www.basketball-reference.com/boxscores/202303060DET.html,5.05,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,+7,1.000,
2023-03-06,202303060DET,POR,Q1,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202303060DET.html,5.28,1,1,0,0,2,2,1.000,0,2,2,0,0,0,0,1,4,3.9,+7,1.000,
2023-03-06,202303060DET,POR,Q1,Nassir Little,https://www.basketball-reference.com/boxscores/202303060DET.html,5.28,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,+7,1.000,
2023-03-06,202303060DET,POR,Q2,Cam Reddish,https://www.basketball-reference.com/boxscores/202303060DET.html,9.65,1,4,1,2,1,2,.500,1,1,2,1,1,0,0,0,4,3.9,-7,.250,.500
2023-03-06,202303060DET,POR,Q2,Jerami Grant,https://www.basketball-reference.com/boxscores/202303060DET.html,8.95,0,2,0,0,2,2,1.000,0,0,0,0,0,0,0,0,2,0.6,-1,.000,
2023-03-06,202303060DET,POR,Q2,Damian Lillard,https://www.basketball-reference.com/boxscores/202303060DET.html,8.9,2,5,1,1,0,0,,0,1,1,4,0,0,2,0,5,3.4,-4,.400,1.000
2023-03-06,202303060DET,POR,Q2,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202303060DET.html,6.55,0,0,0,0,0,0,,0,1,1,0,1,0,0,2,0,0.5,-6,,
2023-03-06,202303060DET,POR,Q2,Drew Eubanks,https://www.basketball-reference.com/boxscores/202303060DET.html,5.4,1,1,0,0,3,6,.500,1,0,1,2,0,1,0,1,5,5.9,-2,1.000,
2023-03-06,202303060DET,POR,Q2,Trendon Watford,https://www.basketball-reference.com/boxscores/202303060DET.html,6.6,4,4,0,0,0,0,,0,0,0,0,0,0,1,1,8,5.4,-3,1.000,
2023-03-06,202303060DET,POR,Q2,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202303060DET.html,8.5,1,1,0,0,0,0,,0,1,1,0,0,0,0,0,2,2.0,-3,1.000,
2023-03-06,202303060DET,POR,Q2,Nassir Little,https://www.basketball-reference.com/boxscores/202303060DET.html,5.45,1,2,0,0,0,0,,0,2,2,1,1,0,0,1,2,2.9,+1,.500,
2023-03-06,202303060DET,POR,Q3,Cam Reddish,https://www.basketball-reference.com/boxscores/202303060DET.html,9.58,1,3,1,2,0,0,,0,3,3,4,0,0,0,0,3,5.0,+6,.333,.500
2023-03-06,202303060DET,POR,Q3,Jerami Grant,https://www.basketball-reference.com/boxscores/202303060DET.html,12.0,6,11,3,3,2,2,1.000,0,2,2,0,1,2,1,1,17,13.3,+7,.545,1.000
2023-03-06,202303060DET,POR,Q3,Damian Lillard,https://www.basketball-reference.com/boxscores/202303060DET.html,9.28,1,5,0,3,0,0,,1,4,5,5,0,1,0,0,2,5.0,+8,.200,.000
2023-03-06,202303060DET,POR,Q3,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202303060DET.html,9.28,0,1,0,1,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+8,.000,.000
