game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-11-26,202111260MEM,ATL,Q1,Clint Capela,https://www.basketball-reference.com/boxscores/202111260MEM.html,10.08,3,4,.750,0,0,1,2,.500,1,3,4,0,0,0,0,1,7,6.2,+3,
2021-11-26,202111260MEM,ATL,Q1,Trae Young,https://www.basketball-reference.com/boxscores/202111260MEM.html,9.15,4,6,.667,0,0,2,2,1.000,0,0,0,2,0,0,1,0,10,7.8,+1,
2021-11-26,202111260MEM,ATL,Q1,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202111260MEM.html,7.65,2,2,1.000,0,0,1,2,.500,0,4,4,0,0,0,0,1,5,4.8,+3,
2021-11-26,202111260MEM,ATL,Q1,Kevin Huerter,https://www.basketball-reference.com/boxscores/202111260MEM.html,8.8,0,2,.000,0,1,0,0,,0,0,0,1,0,0,0,0,0,-0.7,+6,.000
2021-11-26,202111260MEM,ATL,Q1,John Collins,https://www.basketball-reference.com/boxscores/202111260MEM.html,9.57,2,3,.667,1,1,0,0,,0,2,2,0,0,1,0,0,5,5.0,+8,1.000
2021-11-26,202111260MEM,ATL,Q1,Cam Reddish,https://www.basketball-reference.com/boxscores/202111260MEM.html,4.35,0,0,,0,0,2,2,1.000,0,0,0,0,1,1,1,0,2,2.7,+5,
2021-11-26,202111260MEM,ATL,Q1,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202111260MEM.html,4.35,0,0,,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.3,+5,
2021-11-26,202111260MEM,ATL,Q1,Delon Wright,https://www.basketball-reference.com/boxscores/202111260MEM.html,2.85,0,1,.000,0,0,0,0,,0,1,1,0,1,0,1,0,0,-0.4,+7,
2021-11-26,202111260MEM,ATL,Q1,Lou Williams,https://www.basketball-reference.com/boxscores/202111260MEM.html,3.2,0,0,,0,0,0,0,,0,0,0,0,0,0,1,1,0,-1.4,+2,
2021-11-26,202111260MEM,ATL,Q2,Clint Capela,https://www.basketball-reference.com/boxscores/202111260MEM.html,7.32,2,4,.500,0,0,0,2,.000,3,3,6,1,0,2,0,0,4,6.3,+5,
2021-11-26,202111260MEM,ATL,Q2,Trae Young,https://www.basketball-reference.com/boxscores/202111260MEM.html,6.25,2,3,.667,2,2,0,0,,0,1,1,3,0,0,1,0,6,6.1,+8,1.000
2021-11-26,202111260MEM,ATL,Q2,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202111260MEM.html,6.25,0,0,,0,0,0,0,,0,2,2,2,0,0,1,0,0,1.0,+8,
2021-11-26,202111260MEM,ATL,Q2,Kevin Huerter,https://www.basketball-reference.com/boxscores/202111260MEM.html,4.68,1,1,1.000,0,0,0,0,,0,1,1,0,0,0,0,0,2,2.0,+1,
2021-11-26,202111260MEM,ATL,Q2,John Collins,https://www.basketball-reference.com/boxscores/202111260MEM.html,6.25,4,5,.800,0,0,0,0,,1,2,3,1,0,0,1,0,8,7.1,+8,
2021-11-26,202111260MEM,ATL,Q2,Cam Reddish,https://www.basketball-reference.com/boxscores/202111260MEM.html,12.0,2,5,.400,1,2,2,2,1.000,0,0,0,1,0,0,0,0,7,5.0,+6,.500
2021-11-26,202111260MEM,ATL,Q2,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202111260MEM.html,5.75,1,1,1.000,1,1,1,1,1.000,0,1,1,1,0,0,0,1,4,4.3,-2,1.000
2021-11-26,202111260MEM,ATL,Q2,Delon Wright,https://www.basketball-reference.com/boxscores/202111260MEM.html,5.75,1,2,.500,0,0,0,0,,0,1,1,0,0,0,0,0,2,1.3,-2,
2021-11-26,202111260MEM,ATL,Q2,Lou Williams,https://www.basketball-reference.com/boxscores/202111260MEM.html,5.75,0,4,.000,0,1,0,0,,0,1,1,0,0,0,0,0,0,-2.5,-2,.000
