game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-02-04,202302040NOP,LAL,https://www.basketball-reference.com/boxscores/202302040NOP.html,102.4,0.537,7.7,27.7,0.266,123.1
2023-02-04,202302040NOP,NOP,https://www.basketball-reference.com/boxscores/202302040NOP.html,102.4,0.565,9.2,31.1,0.18,128.0
