game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-04-10,202104100BRK,LAL,https://www.basketball-reference.com/boxscores/202104100BRK.html,102.0,0.608,12.8,26.7,0.14,123.5
2021-04-10,202104100BRK,BRK,https://www.basketball-reference.com/boxscores/202104100BRK.html,102.0,0.469,16.9,20.5,0.325,99.0
