game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2019-11-08,201911080MIN,GSW,Q1,Glenn Robinson III,https://www.basketball-reference.com/boxscores/201911080MIN.html,7.62,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1.0,+3,,,
2019-11-08,201911080MIN,GSW,Q1,D'Angelo Russell,https://www.basketball-reference.com/boxscores/201911080MIN.html,7.02,5,8,1,2,1,1,0,0,0,1,2,0,0,0,12,11.1,+3,.625,.500,1.000
2019-11-08,201911080MIN,GSW,Q1,Eric Paschall,https://www.basketball-reference.com/boxscores/201911080MIN.html,10.23,2,3,0,0,2,2,0,1,1,0,0,0,0,1,6,4.6,+4,.667,,1.000
2019-11-08,201911080MIN,GSW,Q1,Jordan Poole,https://www.basketball-reference.com/boxscores/201911080MIN.html,6.27,0,2,0,1,2,2,0,0,0,0,0,0,0,0,2,0.6,-5,.000,.000,1.000
2019-11-08,201911080MIN,GSW,Q1,Willie Cauley-Stein,https://www.basketball-reference.com/boxscores/201911080MIN.html,4.3,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,-1.8,0,.000,,
2019-11-08,201911080MIN,GSW,Q1,Alec Burks,https://www.basketball-reference.com/boxscores/201911080MIN.html,4.78,2,2,1,1,0,0,0,2,2,0,0,0,0,0,5,5.0,-1,1.000,1.000,
2019-11-08,201911080MIN,GSW,Q1,Damion Lee,https://www.basketball-reference.com/boxscores/201911080MIN.html,7.5,1,3,0,0,0,0,0,0,0,1,2,0,0,0,2,3.0,+5,.333,,
2019-11-08,201911080MIN,GSW,Q1,Omari Spellman,https://www.basketball-reference.com/boxscores/201911080MIN.html,7.3,1,5,0,1,2,2,3,0,3,2,0,0,0,0,4,4.4,+2,.200,.000,1.000
2019-11-08,201911080MIN,GSW,Q1,Marquese Chriss,https://www.basketball-reference.com/boxscores/201911080MIN.html,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,
2019-11-08,201911080MIN,GSW,Q1,Ky Bowman,https://www.basketball-reference.com/boxscores/201911080MIN.html,4.58,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4,-1,.000,,
