game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-11-18,202111180DEN,PHI,https://www.basketball-reference.com/boxscores/202111180DEN.html,93.7,0.571,10.0,14.3,0.071,110.0
2021-11-18,202111180DEN,DEN,https://www.basketball-reference.com/boxscores/202111180DEN.html,93.7,0.427,10.3,20.4,0.146,95.0
