game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-06-01,202106010PHO,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202106010PHO.html,31.65,9,19,.474,6,10,.600,0,0,1,4,5,7,0,0,3,1,24,17.7,-24,
2021-06-01,202106010PHO,LAL,Dennis Schröder,https://www.basketball-reference.com/boxscores/202106010PHO.html,25.87,0,9,.000,0,4,.000,0,0,0,4,4,1,0,0,0,2,0,-5.2,-17,
2021-06-01,202106010PHO,LAL,Andre Drummond,https://www.basketball-reference.com/boxscores/202106010PHO.html,21.85,2,5,.400,0,0,,3,3,4,9,13,0,0,0,4,3,7,4.6,-8,1.000
2021-06-01,202106010PHO,LAL,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202106010PHO.html,15.12,0,1,.000,0,0,,0,0,0,1,1,2,1,0,1,1,0,0.6,-19,
2021-06-01,202106010PHO,LAL,Markieff Morris,https://www.basketball-reference.com/boxscores/202106010PHO.html,10.3,1,2,.500,1,1,1.000,1,2,1,0,1,1,0,1,1,1,4,3.3,-13,.500
2021-06-01,202106010PHO,LAL,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202106010PHO.html,22.58,6,13,.462,1,5,.200,2,5,0,1,1,0,0,0,1,2,15,5.6,-6,.400
2021-06-01,202106010PHO,LAL,Wesley Matthews,https://www.basketball-reference.com/boxscores/202106010PHO.html,22.1,1,5,.200,1,5,.200,2,2,0,1,1,0,1,0,0,3,5,2.0,-10,1.000
2021-06-01,202106010PHO,LAL,Alex Caruso,https://www.basketball-reference.com/boxscores/202106010PHO.html,20.5,2,8,.250,1,4,.250,0,0,1,0,1,0,0,0,2,2,5,-1.9,-20,
2021-06-01,202106010PHO,LAL,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202106010PHO.html,16.35,4,9,.444,1,2,.500,2,3,1,10,11,1,0,0,2,2,11,7.5,-8,.667
2021-06-01,202106010PHO,LAL,Ben McLemore,https://www.basketball-reference.com/boxscores/202106010PHO.html,16.07,0,5,.000,0,2,.000,0,0,1,5,6,1,1,0,1,2,0,-1.4,-8,
2021-06-01,202106010PHO,LAL,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202106010PHO.html,12.0,3,5,.600,0,0,,3,4,1,2,3,0,0,0,0,0,9,7.6,-1,.750
2021-06-01,202106010PHO,LAL,Alfonzo McKinnie,https://www.basketball-reference.com/boxscores/202106010PHO.html,11.13,0,2,.000,0,1,.000,0,0,0,1,1,0,0,0,0,1,0,-1.5,0,
2021-06-01,202106010PHO,LAL,Marc Gasol,https://www.basketball-reference.com/boxscores/202106010PHO.html,10.08,1,1,1.000,1,1,1.000,2,2,0,3,3,1,0,0,1,5,5,3.3,-14,1.000
2021-06-01,202106010PHO,LAL,Jared Dudley,https://www.basketball-reference.com/boxscores/202106010PHO.html,4.4,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,
2021-06-01,202106010PHO,PHO,Devin Booker,https://www.basketball-reference.com/boxscores/202106010PHO.html,33.15,13,23,.565,2,6,.333,2,2,0,7,7,5,1,0,1,3,30,23.5,+22,1.000
