game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-12-02,202212020ATL,DEN,Q1,Nikola Jokić,https://www.basketball-reference.com/boxscores/202212020ATL.html,10.87,1,3,.333,0,2,.000,0,2,.000,0,2,2,4,0,0,1,0,2,1.9,-5
2022-12-02,202212020ATL,DEN,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/202212020ATL.html,7.65,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-5
2022-12-02,202212020ATL,DEN,Q1,Jamal Murray,https://www.basketball-reference.com/boxscores/202212020ATL.html,10.05,2,3,.667,0,0,,2,2,1.000,0,3,3,1,0,0,1,0,6,5.3,-3
2022-12-02,202212020ATL,DEN,Q1,Aaron Gordon,https://www.basketball-reference.com/boxscores/202212020ATL.html,7.65,3,3,1.000,0,0,,0,0,,0,2,2,0,1,0,1,0,6,5.7,-5
2022-12-02,202212020ATL,DEN,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202212020ATL.html,10.05,1,2,.500,0,1,.000,0,0,,0,0,0,0,1,0,0,0,2,2.0,-3
2022-12-02,202212020ATL,DEN,Q1,Bones Hyland,https://www.basketball-reference.com/boxscores/202212020ATL.html,4.35,4,5,.800,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,9,7.1,+2
2022-12-02,202212020ATL,DEN,Q1,Ish Smith,https://www.basketball-reference.com/boxscores/202212020ATL.html,1.95,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0
2022-12-02,202212020ATL,DEN,Q1,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202212020ATL.html,4.35,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+2
2022-12-02,202212020ATL,DEN,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202212020ATL.html,1.13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
2022-12-02,202212020ATL,DEN,Q1,Davon Reed,https://www.basketball-reference.com/boxscores/202212020ATL.html,1.95,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
