game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-02-13,202402130MIL,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202402130MIL.html,31.27,8,14,.571,0,0,0,0,5,7,12,11,2,0,3,2,16,20.9,+30,,
2024-02-13,202402130MIL,MIA,Nikola Jović,https://www.basketball-reference.com/boxscores/202402130MIL.html,30.48,8,13,.615,5,8,3,4,0,7,7,3,1,0,0,1,24,22.5,+14,.625,.750
2024-02-13,202402130MIL,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202402130MIL.html,30.17,7,16,.438,3,8,2,2,0,3,3,5,0,0,1,0,19,14.0,+15,.375,1.000
2024-02-13,202402130MIL,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202402130MIL.html,26.3,8,12,.667,6,8,1,1,0,3,3,5,2,1,0,1,23,24.5,+24,.750,1.000
2024-02-13,202402130MIL,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202402130MIL.html,24.82,1,3,.333,0,2,0,0,0,1,1,2,0,1,1,2,2,0.9,+21,.000,
2024-02-13,202402130MIL,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202402130MIL.html,27.87,5,12,.417,0,2,2,3,1,2,3,4,0,0,3,3,12,5.1,+18,.000,.667
2024-02-13,202402130MIL,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202402130MIL.html,23.47,6,8,.750,5,7,2,4,0,8,8,3,2,0,1,2,19,19.7,+13,.714,.500
2024-02-13,202402130MIL,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202402130MIL.html,22.98,1,4,.250,0,2,0,0,0,4,4,0,2,1,0,1,2,3.1,+5,.000,
2024-02-13,202402130MIL,MIA,Jamal Cain,https://www.basketball-reference.com/boxscores/202402130MIL.html,6.3,0,1,.000,0,0,2,2,1,1,2,0,0,0,0,1,2,1.9,-2,,1.000
2024-02-13,202402130MIL,MIA,Alondes Williams,https://www.basketball-reference.com/boxscores/202402130MIL.html,6.3,0,1,.000,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.4,-2,.000,
2024-02-13,202402130MIL,MIA,Cole Swider,https://www.basketball-reference.com/boxscores/202402130MIL.html,5.57,0,2,.000,0,2,2,2,0,1,1,1,0,0,3,0,2,-1.4,-3,.000,1.000
2024-02-13,202402130MIL,MIA,Orlando Robinson,https://www.basketball-reference.com/boxscores/202402130MIL.html,4.48,1,1,1.000,0,0,0,0,0,2,2,0,1,0,1,0,2,2.3,-3,,
2024-02-13,202402130MIL,MIL,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202402130MIL.html,33.63,11,18,.611,1,2,0,0,2,9,11,8,0,2,5,0,23,20.9,-23,.500,
2024-02-13,202402130MIL,MIL,Damian Lillard,https://www.basketball-reference.com/boxscores/202402130MIL.html,32.37,5,14,.357,2,7,4,4,0,2,2,5,0,0,3,1,16,8.9,-24,.286,1.000
2024-02-13,202402130MIL,MIL,Malik Beasley,https://www.basketball-reference.com/boxscores/202402130MIL.html,27.52,6,10,.600,4,8,0,0,0,3,3,0,3,0,1,1,16,13.9,-22,.500,
2024-02-13,202402130MIL,MIL,Brook Lopez,https://www.basketball-reference.com/boxscores/202402130MIL.html,23.37,3,9,.333,1,6,0,0,0,3,3,0,0,1,2,2,7,0.7,-2,.167,
2024-02-13,202402130MIL,MIL,Jae Crowder,https://www.basketball-reference.com/boxscores/202402130MIL.html,17.82,1,1,1.000,0,0,0,0,1,0,1,1,0,0,1,0,2,2.1,-15,,
2024-02-13,202402130MIL,MIL,Bobby Portis,https://www.basketball-reference.com/boxscores/202402130MIL.html,25.5,6,12,.500,2,5,2,2,1,3,4,2,0,0,0,2,16,12.2,-25,.400,1.000
2024-02-13,202402130MIL,MIL,Pat Connaughton,https://www.basketball-reference.com/boxscores/202402130MIL.html,24.42,0,2,.000,0,1,0,0,0,6,6,3,1,0,1,3,0,1.3,-18,.000,
2024-02-13,202402130MIL,MIL,A.J. Green,https://www.basketball-reference.com/boxscores/202402130MIL.html,14.95,1,7,.143,1,6,1,1,0,3,3,0,1,1,1,0,4,1.1,-2,.167,1.000
2024-02-13,202402130MIL,MIL,Patrick Beverley,https://www.basketball-reference.com/boxscores/202402130MIL.html,12.95,1,3,.333,1,1,0,0,0,2,2,2,1,0,2,1,3,1.9,-11,1.000,
2024-02-13,202402130MIL,MIL,MarJon Beauchamp,https://www.basketball-reference.com/boxscores/202402130MIL.html,7.67,2,4,.500,1,2,3,4,1,1,2,0,1,0,2,1,8,5.2,+3,.500,.750
2024-02-13,202402130MIL,MIL,Thanasis Antetokounmpo,https://www.basketball-reference.com/boxscores/202402130MIL.html,7.67,1,1,1.000,0,0,0,0,0,0,0,1,0,0,0,1,2,2.0,+3,,
2024-02-13,202402130MIL,MIL,Andre Jackson Jr.,https://www.basketball-reference.com/boxscores/202402130MIL.html,7.67,0,1,.000,0,1,0,0,0,1,1,2,0,0,0,0,0,1.0,+3,.000,
2024-02-13,202402130MIL,MIL,TyTy Washington Jr.,https://www.basketball-reference.com/boxscores/202402130MIL.html,4.48,0,1,.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,+3,,
