game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-12-29,202112290SAC,DAL,Frank Ntilikina,https://www.basketball-reference.com/boxscores/202112290SAC.html,38.32,4,8,.500,1,2,.500,0,0,0,3,3,3,2,0,2,0,9,8.0,+6,
2021-12-29,202112290SAC,DAL,Jalen Brunson,https://www.basketball-reference.com/boxscores/202112290SAC.html,36.47,11,19,.579,2,2,1.000,1,1,0,2,2,6,1,0,2,3,25,18.7,-2,1.000
2021-12-29,202112290SAC,DAL,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202112290SAC.html,34.85,8,19,.421,1,6,.167,7,8,2,5,7,3,1,3,3,2,24,17.8,+2,.875
2021-12-29,202112290SAC,DAL,Dwight Powell,https://www.basketball-reference.com/boxscores/202112290SAC.html,27.92,1,4,.250,0,1,.000,0,2,1,5,6,1,1,0,2,2,2,-0.1,-11,.000
2021-12-29,202112290SAC,DAL,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202112290SAC.html,26.57,4,8,.500,3,5,.600,0,0,2,4,6,0,1,0,1,6,11,7.2,+1,
2021-12-29,202112290SAC,DAL,Josh Green,https://www.basketball-reference.com/boxscores/202112290SAC.html,27.95,2,6,.333,0,1,.000,0,0,2,1,3,3,1,2,0,3,4,5.6,-14,
2021-12-29,202112290SAC,DAL,Sterling Brown,https://www.basketball-reference.com/boxscores/202112290SAC.html,17.53,3,5,.600,2,3,.667,0,0,0,2,2,0,0,0,0,1,8,5.9,+3,
2021-12-29,202112290SAC,DAL,Isaiah Thomas,https://www.basketball-reference.com/boxscores/202112290SAC.html,13.28,3,8,.375,0,3,.000,0,0,0,0,0,4,0,0,0,0,6,4.4,-1,
2021-12-29,202112290SAC,DAL,Moses Brown,https://www.basketball-reference.com/boxscores/202112290SAC.html,9.58,2,3,.667,0,0,,1,2,0,5,5,0,0,0,1,1,5,3.4,+9,.500
2021-12-29,202112290SAC,DAL,Theo Pinson,https://www.basketball-reference.com/boxscores/202112290SAC.html,7.48,0,1,.000,0,1,.000,0,0,0,2,2,3,0,0,0,1,0,1.6,+2,
2021-12-29,202112290SAC,SAC,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202112290SAC.html,35.63,4,13,.308,1,5,.200,3,3,0,2,2,10,0,0,2,3,12,8.9,-5,1.000
2021-12-29,202112290SAC,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202112290SAC.html,33.6,7,12,.583,0,1,.000,2,4,0,1,1,3,1,0,3,5,16,8.0,+12,.500
2021-12-29,202112290SAC,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/202112290SAC.html,33.5,4,10,.400,2,4,.500,4,4,1,5,6,1,0,0,1,0,14,10.5,+7,1.000
2021-12-29,202112290SAC,SAC,Marvin Bagley III,https://www.basketball-reference.com/boxscores/202112290SAC.html,27.68,4,8,.500,1,2,.500,2,2,1,6,7,1,2,0,0,3,11,11.0,+11,1.000
2021-12-29,202112290SAC,SAC,Richaun Holmes,https://www.basketball-reference.com/boxscores/202112290SAC.html,26.2,3,5,.600,0,0,,2,2,2,4,6,3,1,1,2,4,8,8.5,-9,1.000
2021-12-29,202112290SAC,SAC,Buddy Hield,https://www.basketball-reference.com/boxscores/202112290SAC.html,22.78,1,5,.200,1,4,.250,0,0,0,1,1,1,0,0,2,1,3,-1.5,-4,
2021-12-29,202112290SAC,SAC,Damian Jones,https://www.basketball-reference.com/boxscores/202112290SAC.html,21.72,3,5,.600,0,1,.000,0,0,3,3,6,2,0,0,3,4,6,3.5,+7,
2021-12-29,202112290SAC,SAC,Chimezie Metu,https://www.basketball-reference.com/boxscores/202112290SAC.html,20.22,4,8,.500,3,5,.600,0,0,0,8,8,0,1,1,0,1,11,10.7,-10,
2021-12-29,202112290SAC,SAC,Davion Mitchell,https://www.basketball-reference.com/boxscores/202112290SAC.html,18.62,6,9,.667,2,4,.500,0,0,0,1,1,0,0,0,1,0,14,9.4,-4,
