game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,OT2,TOTAL
2019-12-26,201912260SAC,MIN,https://www.basketball-reference.com/boxscores/201912260SAC.html,21,29,21,19,7,8,105
2019-12-26,201912260SAC,SAC,https://www.basketball-reference.com/boxscores/201912260SAC.html,26,22,31,11,7,7,104
