game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-03-02,202203020HOU,UTA,Q1,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.8,5,8,.625,3,6,.500,0,1,.000,0,0,0,0,1,0,0,1,13,9.6,+6
2022-03-02,202203020HOU,UTA,Q1,Rudy Gobert,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.3,4,4,1.000,0,0,,0,0,,1,5,6,1,0,1,1,1,8,9.0,+4
2022-03-02,202203020HOU,UTA,Q1,Royce O'Neale,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.15,0,0,,0,0,,0,0,,0,5,5,2,0,0,1,0,0,1.9,+7
2022-03-02,202203020HOU,UTA,Q1,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.15,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,2,0,2,-1.4,+7
2022-03-02,202203020HOU,UTA,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.07,0,2,.000,0,0,,0,0,,1,0,1,1,1,0,0,0,0,1.0,+1
2022-03-02,202203020HOU,UTA,Q1,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202203020HOU.html,3.85,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-2
2022-03-02,202203020HOU,UTA,Q1,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202203020HOU.html,3.85,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-1.2,-2
2022-03-02,202203020HOU,UTA,Q1,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202203020HOU.html,3.7,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8,+1
2022-03-02,202203020HOU,UTA,Q1,Rudy Gay,https://www.basketball-reference.com/boxscores/202203020HOU.html,3.2,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-1.1,-1
2022-03-02,202203020HOU,UTA,Q1,Trent Forrest,https://www.basketball-reference.com/boxscores/202203020HOU.html,3.93,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+4
2022-03-02,202203020HOU,UTA,Q2,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.0,3,4,.750,0,1,.000,3,3,1.000,0,0,0,6,0,0,2,0,9,9.6,+14
2022-03-02,202203020HOU,UTA,Q2,Rudy Gobert,https://www.basketball-reference.com/boxscores/202203020HOU.html,6.2,2,2,1.000,0,0,,2,2,1.000,0,2,2,0,0,0,0,0,6,6.0,-11
2022-03-02,202203020HOU,UTA,Q2,Royce O'Neale,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.0,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,2,5,3.9,+14
2022-03-02,202203020HOU,UTA,Q2,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202203020HOU.html,8.0,4,6,.667,2,3,.667,0,0,,0,1,1,0,0,0,0,1,10,7.3,+14
2022-03-02,202203020HOU,UTA,Q2,Mike Conley,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.55,0,1,.000,0,1,.000,0,0,,0,0,0,2,1,0,0,1,0,1.3,-7
2022-03-02,202203020HOU,UTA,Q2,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202203020HOU.html,9.8,2,2,1.000,1,1,1.000,0,0,,1,1,2,3,1,0,1,0,5,7.5,+13
2022-03-02,202203020HOU,UTA,Q2,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.0,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,-6
2022-03-02,202203020HOU,UTA,Q2,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202203020HOU.html,5.8,1,1,1.000,0,0,,0,0,,0,2,2,0,1,0,0,1,2,2.9,+19
2022-03-02,202203020HOU,UTA,Q2,Rudy Gay,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.0,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,0.3,-6
2022-03-02,202203020HOU,UTA,Q2,Trent Forrest,https://www.basketball-reference.com/boxscores/202203020HOU.html,1.65,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
2022-03-02,202203020HOU,UTA,Q3,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202203020HOU.html,11.07,2,4,.500,0,2,.000,2,2,1.000,1,0,1,2,2,0,2,1,6,5.7,-3
2022-03-02,202203020HOU,UTA,Q3,Rudy Gobert,https://www.basketball-reference.com/boxscores/202203020HOU.html,10.68,4,6,.667,0,0,,0,0,,3,4,7,0,1,0,0,1,8,9.3,-3
2022-03-02,202203020HOU,UTA,Q3,Royce O'Neale,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.67,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,1,0,2,2.1,-4
2022-03-02,202203020HOU,UTA,Q3,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.67,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,0,0,0,6,5.0,-4
2022-03-02,202203020HOU,UTA,Q3,Mike Conley,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.15,1,3,.333,0,2,.000,0,0,,0,1,1,2,0,0,0,1,2,1.6,+1
2022-03-02,202203020HOU,UTA,Q3,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.33,0,4,.000,0,4,.000,0,0,,0,0,0,0,0,0,1,0,0,-3.8,+1
2022-03-02,202203020HOU,UTA,Q3,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.33,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,3.4,+1
2022-03-02,202203020HOU,UTA,Q3,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202203020HOU.html,1.32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,0
2022-03-02,202203020HOU,UTA,Q3,Rudy Gay,https://www.basketball-reference.com/boxscores/202203020HOU.html,0.93,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,0
2022-03-02,202203020HOU,UTA,Q3,Trent Forrest,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.85,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
2022-03-02,202203020HOU,UTA,Q4,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.38,1,6,.167,0,3,.000,1,2,.500,0,0,0,1,0,0,1,0,3,-1.5,-12
2022-03-02,202203020HOU,UTA,Q4,Rudy Gobert,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.88,2,2,1.000,0,0,,1,2,.500,2,0,2,0,0,1,1,2,5,4.3,-7
2022-03-02,202203020HOU,UTA,Q4,Royce O'Neale,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.38,1,1,1.000,0,0,,0,0,,1,0,1,1,1,0,0,0,2,4.1,-12
2022-03-02,202203020HOU,UTA,Q4,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.25,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-9
2022-03-02,202203020HOU,UTA,Q4,Mike Conley,https://www.basketball-reference.com/boxscores/202203020HOU.html,9.18,1,2,.500,1,1,1.000,1,2,.500,0,0,0,3,2,0,1,2,4,4.9,-4
2022-03-02,202203020HOU,UTA,Q4,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202203020HOU.html,7.43,2,3,.667,1,2,.500,2,2,1.000,0,1,1,0,0,0,1,1,7,4.6,-4
2022-03-02,202203020HOU,UTA,Q4,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.75,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,1.7,-1
2022-03-02,202203020HOU,UTA,Q4,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.12,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,-3
2022-03-02,202203020HOU,UTA,Q4,Rudy Gay,https://www.basketball-reference.com/boxscores/202203020HOU.html,4.62,0,1,.000,0,1,.000,1,1,1.000,0,1,1,0,0,0,1,0,1,-0.4,+2
2022-03-02,202203020HOU,UTA,OT1,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202203020HOU.html,5.0,2,5,.400,1,2,.500,1,3,.333,0,1,1,1,0,0,1,2,6,1.7,+5
2022-03-02,202203020HOU,UTA,OT1,Rudy Gobert,https://www.basketball-reference.com/boxscores/202203020HOU.html,5.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+5
