game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-04-09,202504090UTA,POR,https://www.basketball-reference.com/boxscores/202504090UTA.html,28,24,33,29,12,126
2025-04-09,202504090UTA,UTA,https://www.basketball-reference.com/boxscores/202504090UTA.html,24,31,25,34,19,133
