game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-03-07,202303070HOU,BRK,https://www.basketball-reference.com/boxscores/202303070HOU.html,27,32,33,26,118
2023-03-07,202303070HOU,HOU,https://www.basketball-reference.com/boxscores/202303070HOU.html,32,22,24,18,96
