game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2021-06-14,202106140ATL,PHI,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202106140ATL.html,7.7,3,5,.600,0,0,0,0,0,0,0,0,0,0,0,0,6,3.7,0,,
2021-06-14,202106140ATL,PHI,Q1,Ben Simmons,https://www.basketball-reference.com/boxscores/202106140ATL.html,10.63,2,5,.400,0,0,0,0,1,7,8,4,0,0,0,0,4,6.9,+8,,
2021-06-14,202106140ATL,PHI,Q1,Joel Embiid,https://www.basketball-reference.com/boxscores/202106140ATL.html,10.63,0,4,.000,0,0,2,2,0,9,9,1,0,0,1,1,2,1.2,+8,1.000,
2021-06-14,202106140ATL,PHI,Q1,Seth Curry,https://www.basketball-reference.com/boxscores/202106140ATL.html,11.22,3,4,.750,2,3,0,0,0,1,1,0,0,0,1,0,8,5.7,+8,,.667
2021-06-14,202106140ATL,PHI,Q1,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202106140ATL.html,7.83,1,3,.333,0,0,0,0,0,0,0,1,0,1,0,0,2,1.7,+2,,
2021-06-14,202106140ATL,PHI,Q1,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202106140ATL.html,5.08,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,+8,,
2021-06-14,202106140ATL,PHI,Q1,Shake Milton,https://www.basketball-reference.com/boxscores/202106140ATL.html,1.37,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,,
2021-06-14,202106140ATL,PHI,Q1,George Hill,https://www.basketball-reference.com/boxscores/202106140ATL.html,4.17,1,1,1.000,0,0,0,0,0,1,1,0,1,0,0,2,2,2.2,+6,,
2021-06-14,202106140ATL,PHI,Q1,Dwight Howard,https://www.basketball-reference.com/boxscores/202106140ATL.html,1.37,1,1,1.000,0,0,0,0,1,0,1,0,0,0,0,1,2,2.0,0,,
2021-06-14,202106140ATL,PHI,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202106140ATL.html,10.32,3,5,.600,2,2,0,0,0,2,2,1,0,1,0,0,8,7.7,+8,,1.000
2021-06-14,202106140ATL,PHI,Q2,Ben Simmons,https://www.basketball-reference.com/boxscores/202106140ATL.html,8.58,2,4,.500,0,0,0,3,2,1,3,3,0,1,0,1,4,4.9,+7,.000,
2021-06-14,202106140ATL,PHI,Q2,Joel Embiid,https://www.basketball-reference.com/boxscores/202106140ATL.html,7.72,4,4,1.000,1,1,2,2,0,1,1,1,0,0,0,0,11,10.8,+8,1.000,1.000
2021-06-14,202106140ATL,PHI,Q2,Seth Curry,https://www.basketball-reference.com/boxscores/202106140ATL.html,7.72,2,3,.667,1,2,0,1,0,1,1,3,0,0,0,0,5,5.7,+8,.000,.500
2021-06-14,202106140ATL,PHI,Q2,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202106140ATL.html,2.27,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,,
2021-06-14,202106140ATL,PHI,Q2,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202106140ATL.html,5.97,0,2,.000,0,2,0,0,0,0,0,0,0,0,0,0,0,-1.4,-6,,.000
2021-06-14,202106140ATL,PHI,Q2,Shake Milton,https://www.basketball-reference.com/boxscores/202106140ATL.html,5.17,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.4,-2,,
2021-06-14,202106140ATL,PHI,Q2,George Hill,https://www.basketball-reference.com/boxscores/202106140ATL.html,3.42,0,1,.000,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7,-2,,
2021-06-14,202106140ATL,PHI,Q2,Dwight Howard,https://www.basketball-reference.com/boxscores/202106140ATL.html,4.28,1,1,1.000,0,0,1,2,2,4,6,0,0,0,2,1,3,2.5,-3,.500,
2021-06-14,202106140ATL,PHI,Q2,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202106140ATL.html,4.57,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,1,3,2.3,+11,,1.000
2021-06-14,202106140ATL,PHI,Q3,Tobias Harris,https://www.basketball-reference.com/boxscores/202106140ATL.html,10.67,2,3,.667,0,1,2,2,0,2,2,1,0,0,0,1,6,5.6,-8,1.000,.000
2021-06-14,202106140ATL,PHI,Q3,Ben Simmons,https://www.basketball-reference.com/boxscores/202106140ATL.html,9.37,1,1,1.000,0,0,0,0,0,0,0,1,0,1,0,2,2,2.3,-8,,
2021-06-14,202106140ATL,PHI,Q3,Joel Embiid,https://www.basketball-reference.com/boxscores/202106140ATL.html,10.5,0,7,.000,0,2,0,0,1,5,6,2,0,0,1,0,0,-2.3,-9,,.000
2021-06-14,202106140ATL,PHI,Q3,Seth Curry,https://www.basketball-reference.com/boxscores/202106140ATL.html,10.5,2,2,1.000,0,0,0,0,0,0,0,0,0,1,1,1,4,2.7,-9,,
2021-06-14,202106140ATL,PHI,Q3,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202106140ATL.html,9.37,2,4,.500,1,3,0,0,0,2,2,0,0,1,1,1,5,2.9,-8,,.333
2021-06-14,202106140ATL,PHI,Q3,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202106140ATL.html,3.97,1,3,.333,1,3,0,0,0,0,0,0,1,0,0,1,3,1.9,-6,,.333
2021-06-14,202106140ATL,PHI,Q3,Shake Milton,https://www.basketball-reference.com/boxscores/202106140ATL.html,2.63,0,1,.000,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-3,,.000
