game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-11-15,202411150ORL,PHI,https://www.basketball-reference.com/boxscores/202411150ORL.html,21,24,27,14,86
2024-11-15,202411150ORL,ORL,https://www.basketball-reference.com/boxscores/202411150ORL.html,24,19,30,25,98
