game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-11-24,202111240IND,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202111240IND.html,8.15,1,5,.200,1,1,1.000,2,2,1.000,0,0,0,2,0,0,1,0,5,2.3,-5
2021-11-24,202111240IND,LAL,Q1,Russell Westbrook,https://www.basketball-reference.com/boxscores/202111240IND.html,8.95,2,5,.400,1,2,.500,2,3,.667,0,2,2,2,0,0,2,0,7,3.9,0
2021-11-24,202111240IND,LAL,Q1,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202111240IND.html,8.15,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-5
2021-11-24,202111240IND,LAL,Q1,Avery Bradley,https://www.basketball-reference.com/boxscores/202111240IND.html,7.07,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-6
2021-11-24,202111240IND,LAL,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202111240IND.html,7.07,0,0,,0,0,,0,0,,1,3,4,0,0,0,1,1,0,0.2,-6
2021-11-24,202111240IND,LAL,Q1,Malik Monk,https://www.basketball-reference.com/boxscores/202111240IND.html,6.9,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,0,0,4,3.0,-5
2021-11-24,202111240IND,LAL,Q1,Wayne Ellington,https://www.basketball-reference.com/boxscores/202111240IND.html,3.85,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2021-11-24,202111240IND,LAL,Q1,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202111240IND.html,4.93,2,4,.500,2,4,.500,0,0,,0,0,0,0,0,0,0,0,6,4.0,+1
2021-11-24,202111240IND,LAL,Q1,Dwight Howard,https://www.basketball-reference.com/boxscores/202111240IND.html,4.93,1,1,1.000,0,0,,0,0,,2,2,4,1,0,0,0,2,2,3.6,+1
2021-11-24,202111240IND,LAL,Q2,LeBron James,https://www.basketball-reference.com/boxscores/202111240IND.html,9.95,5,5,1.000,0,0,,2,3,.667,0,2,2,1,0,0,1,1,12,10.0,-3
2021-11-24,202111240IND,LAL,Q2,Russell Westbrook,https://www.basketball-reference.com/boxscores/202111240IND.html,7.82,1,1,1.000,0,0,,3,4,.750,0,0,0,1,0,0,1,0,5,4.0,-1
2021-11-24,202111240IND,LAL,Q2,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202111240IND.html,4.58,1,3,.333,0,0,,0,0,,0,2,2,1,0,0,0,1,2,1.2,-3
2021-11-24,202111240IND,LAL,Q2,Avery Bradley,https://www.basketball-reference.com/boxscores/202111240IND.html,9.32,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0,1.0,+1
2021-11-24,202111240IND,LAL,Q2,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202111240IND.html,6.23,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.9,+2
2021-11-24,202111240IND,LAL,Q2,Malik Monk,https://www.basketball-reference.com/boxscores/202111240IND.html,5.37,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-1.4,0
2021-11-24,202111240IND,LAL,Q2,Wayne Ellington,https://www.basketball-reference.com/boxscores/202111240IND.html,6.23,1,2,.500,1,2,.500,0,0,,1,0,1,1,0,0,0,0,3,3.4,+2
2021-11-24,202111240IND,LAL,Q2,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202111240IND.html,7.82,1,4,.250,0,0,,4,5,.800,0,0,0,0,0,0,0,0,6,3.2,-1
2021-11-24,202111240IND,LAL,Q2,Dwight Howard,https://www.basketball-reference.com/boxscores/202111240IND.html,2.68,2,2,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,4,3.7,-2
2021-11-24,202111240IND,LAL,Q3,LeBron James,https://www.basketball-reference.com/boxscores/202111240IND.html,9.35,2,6,.333,1,4,.250,0,0,,0,1,1,0,1,1,0,0,5,3.6,-4
2021-11-24,202111240IND,LAL,Q3,Russell Westbrook,https://www.basketball-reference.com/boxscores/202111240IND.html,9.02,1,4,.250,0,1,.000,2,2,1.000,0,3,3,1,0,0,0,1,4,2.8,+9
2021-11-24,202111240IND,LAL,Q3,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202111240IND.html,9.35,1,5,.200,0,2,.000,2,2,1.000,0,1,1,0,2,0,0,2,4,2.4,-4
