game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2023-12-08,202312080CHO,TOR,OG Anunoby,https://www.basketball-reference.com/boxscores/202312080CHO.html,36:13,.387,.250,.500,.417,0.0,11.4,5.4,12.3,1.4,0.0,0.0,16.2,110,126,-7.9
2023-12-08,202312080CHO,TOR,Scottie Barnes,https://www.basketball-reference.com/boxscores/202312080CHO.html,36:02,.720,.750,.333,.444,14.0,22.8,18.2,43.0,2.8,2.5,18.9,30.4,128,119,17.4
2023-12-08,202312080CHO,TOR,Pascal Siakam,https://www.basketball-reference.com/boxscores/202312080CHO.html,33:25,.746,.733,.067,.267,3.8,16.4,9.8,18.4,1.5,0.0,5.6,21.9,150,125,7.4
2023-12-08,202312080CHO,TOR,Dennis Schröder,https://www.basketball-reference.com/boxscores/202312080CHO.html,29:56,.335,.300,.400,.100,0.0,4.6,2.2,19.0,1.7,0.0,16.1,17.2,84,126,-13.1
2023-12-08,202312080CHO,TOR,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202312080CHO.html,26:16,1.000,1.000,.000,.000,19.2,20.9,20.0,4.6,0.0,0.0,0.0,6.3,204,128,-0.1
2023-12-08,202312080CHO,TOR,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202312080CHO.html,21:36,.850,.850,.400,.000,23.4,38.1,30.4,7.1,0.0,0.0,28.6,26.8,114,125,2.4
2023-12-08,202312080CHO,TOR,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202312080CHO.html,20:02,.000,.000,.429,.000,0.0,13.7,6.6,10.2,0.0,0.0,0.0,14.4,24,129,-20.0
2023-12-08,202312080CHO,TOR,Malachi Flynn,https://www.basketball-reference.com/boxscores/202312080CHO.html,17:25,.508,.429,.571,.286,0.0,0.0,0.0,28.5,5.7,0.0,11.3,21.1,117,117,2.8
2023-12-08,202312080CHO,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202312080CHO.html,13:21,.477,.444,.333,.111,9.5,20.5,14.8,0.0,0.0,6.7,9.6,32.3,97,122,-14.0
2023-12-08,202312080CHO,TOR,Otto Porter Jr.,https://www.basketball-reference.com/boxscores/202312080CHO.html,5:43,.000,.000,1.000,.000,0.0,0.0,0.0,17.9,0.0,0.0,0.0,7.2,62,131,-8.4
2023-12-08,202312080CHO,CHO,Terry Rozier,https://www.basketball-reference.com/boxscores/202312080CHO.html,39:31,.610,.533,.333,.333,0.0,6.4,3.3,44.5,0.0,0.0,10.4,22.7,137,127,-0.9
2023-12-08,202312080CHO,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/202312080CHO.html,38:28,.674,.633,.400,.200,0.0,26.3,13.7,11.0,2.6,0.0,5.8,21.0,131,116,3.0
2023-12-08,202312080CHO,CHO,Brandon Miller,https://www.basketball-reference.com/boxscores/202312080CHO.html,35:20,.630,.600,.467,.133,0.0,17.9,9.3,11.8,0.0,4.5,20.1,26.3,101,121,-3.1
2023-12-08,202312080CHO,CHO,Gordon Hayward,https://www.basketball-reference.com/boxscores/202312080CHO.html,34:54,.716,.700,.133,.267,11.8,3.6,7.5,18.2,1.4,0.0,15.2,26.4,130,125,0.9
2023-12-08,202312080CHO,CHO,Mark Williams,https://www.basketball-reference.com/boxscores/202312080CHO.html,20:16,.500,.500,.000,.000,13.5,6.2,9.7,6.0,2.5,7.8,20.0,11.5,108,118,-4.6
2023-12-08,202312080CHO,CHO,Nick Richards,https://www.basketball-reference.com/boxscores/202312080CHO.html,25:47,.778,.714,.000,.857,10.6,29.4,20.4,0.0,1.9,0.0,9.4,19.3,148,116,-0.7
2023-12-08,202312080CHO,CHO,P.J. Washington,https://www.basketball-reference.com/boxscores/202312080CHO.html,24:34,.786,.786,.714,.000,0.0,5.1,2.7,10.8,4.1,0.0,22.2,17.1,115,118,0.5
2023-12-08,202312080CHO,CHO,Ish Smith,https://www.basketball-reference.com/boxscores/202312080CHO.html,14:15,1.000,1.000,.000,.000,0.0,0.0,0.0,33.2,0.0,0.0,50.0,6.6,144,129,-1.0
2023-12-08,202312080CHO,CHO,Bryce McGowens,https://www.basketball-reference.com/boxscores/202312080CHO.html,6:54,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-7.9
