game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2020-01-29,202001290POR,HOU,Q1,Russell Westbrook,https://www.basketball-reference.com/boxscores/202001290POR.html,10.38,4,6,.667,0,0,0,0,1,1,2,4,0,1,1,1,8,8.5,+3,,
2020-01-29,202001290POR,HOU,Q1,James Harden,https://www.basketball-reference.com/boxscores/202001290POR.html,9.25,3,5,.600,1,2,0,0,1,2,3,2,1,0,1,1,7,7.0,+4,.500,
2020-01-29,202001290POR,HOU,Q1,P.J. Tucker,https://www.basketball-reference.com/boxscores/202001290POR.html,8.67,1,1,1.000,0,0,0,0,0,1,1,1,0,0,0,1,2,2.3,+11,,
2020-01-29,202001290POR,HOU,Q1,Eric Gordon,https://www.basketball-reference.com/boxscores/202001290POR.html,7.05,1,4,.250,0,2,0,0,0,0,0,1,0,1,0,0,2,1.0,+8,.000,
2020-01-29,202001290POR,HOU,Q1,Clint Capela,https://www.basketball-reference.com/boxscores/202001290POR.html,7.63,1,1,1.000,0,0,0,2,1,3,4,0,0,0,1,1,2,1.1,+1,,.000
2020-01-29,202001290POR,HOU,Q1,Austin Rivers,https://www.basketball-reference.com/boxscores/202001290POR.html,4.37,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+5,,
2020-01-29,202001290POR,HOU,Q1,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,4.95,1,3,.333,1,3,0,0,0,2,2,0,0,0,0,1,3,1.5,-2,.333,
2020-01-29,202001290POR,HOU,Q1,Ben McLemore,https://www.basketball-reference.com/boxscores/202001290POR.html,7.7,4,5,.800,4,5,0,0,0,0,0,0,0,0,0,1,12,9.7,0,.800,
2020-01-29,202001290POR,HOU,Q2,Russell Westbrook,https://www.basketball-reference.com/boxscores/202001290POR.html,10.97,5,8,.625,1,1,0,0,0,3,3,0,0,0,4,1,11,3.9,-10,1.000,
2020-01-29,202001290POR,HOU,Q2,James Harden,https://www.basketball-reference.com/boxscores/202001290POR.html,8.9,1,3,.333,1,2,1,1,0,0,0,1,0,1,1,1,4,2.3,-17,.500,1.000
2020-01-29,202001290POR,HOU,Q2,P.J. Tucker,https://www.basketball-reference.com/boxscores/202001290POR.html,8.7,0,1,.000,0,1,0,0,0,3,3,2,0,0,0,3,0,0.4,-6,.000,
2020-01-29,202001290POR,HOU,Q2,Eric Gordon,https://www.basketball-reference.com/boxscores/202001290POR.html,9.48,1,5,.200,1,5,0,0,0,0,0,1,0,0,0,0,3,0.6,-14,.200,
2020-01-29,202001290POR,HOU,Q2,Clint Capela,https://www.basketball-reference.com/boxscores/202001290POR.html,3.3,0,0,,0,0,0,0,1,0,1,1,0,0,0,0,0,1.4,-11,,
2020-01-29,202001290POR,HOU,Q2,Austin Rivers,https://www.basketball-reference.com/boxscores/202001290POR.html,10.25,2,4,.500,2,3,0,0,0,1,1,0,1,0,0,1,6,4.9,-11,.667,
2020-01-29,202001290POR,HOU,Q2,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,4.97,0,3,.000,0,2,0,0,0,0,0,0,0,0,0,0,0,-2.1,-7,.000,
2020-01-29,202001290POR,HOU,Q2,Ben McLemore,https://www.basketball-reference.com/boxscores/202001290POR.html,3.43,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,2,0,-1.5,-9,.000,
2020-01-29,202001290POR,HOU,Q3,Russell Westbrook,https://www.basketball-reference.com/boxscores/202001290POR.html,8.38,4,9,.444,0,1,0,0,1,0,1,0,1,0,1,1,8,3.6,-2,.000,
2020-01-29,202001290POR,HOU,Q3,James Harden,https://www.basketball-reference.com/boxscores/202001290POR.html,10.72,1,6,.167,0,1,1,1,0,1,1,1,1,0,3,0,3,-1.8,-5,.000,1.000
2020-01-29,202001290POR,HOU,Q3,P.J. Tucker,https://www.basketball-reference.com/boxscores/202001290POR.html,10.72,0,2,.000,0,1,0,0,1,3,4,1,1,0,0,0,0,1.9,-5,.000,
2020-01-29,202001290POR,HOU,Q3,Eric Gordon,https://www.basketball-reference.com/boxscores/202001290POR.html,6.22,0,0,,0,0,0,0,0,0,0,0,2,0,0,1,0,1.6,-5,,
2020-01-29,202001290POR,HOU,Q3,Clint Capela,https://www.basketball-reference.com/boxscores/202001290POR.html,6.22,0,0,,0,0,0,0,1,1,2,0,0,0,2,0,0,-1.0,-5,,
2020-01-29,202001290POR,HOU,Q3,Austin Rivers,https://www.basketball-reference.com/boxscores/202001290POR.html,4.9,1,2,.500,1,2,0,0,0,0,0,0,0,0,0,0,3,2.0,-1,.500,
2020-01-29,202001290POR,HOU,Q3,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,5.78,1,2,.500,1,2,0,0,0,1,1,1,0,1,0,0,3,3.7,+1,.500,
2020-01-29,202001290POR,HOU,Q3,Ben McLemore,https://www.basketball-reference.com/boxscores/202001290POR.html,5.78,2,3,.667,1,2,0,0,0,0,0,1,0,0,0,0,5,4.4,+1,.500,
2020-01-29,202001290POR,HOU,Q3,Thabo Sefolosha,https://www.basketball-reference.com/boxscores/202001290POR.html,1.28,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+1,,
2020-01-29,202001290POR,HOU,Q4,Russell Westbrook,https://www.basketball-reference.com/boxscores/202001290POR.html,12.0,3,6,.500,0,1,6,6,1,3,4,2,1,0,0,0,12,13.0,+2,.000,1.000
2020-01-29,202001290POR,HOU,Q4,James Harden,https://www.basketball-reference.com/boxscores/202001290POR.html,9.4,0,4,.000,0,3,4,4,0,1,1,0,0,1,1,1,4,0.8,+5,.000,1.000
2020-01-29,202001290POR,HOU,Q4,P.J. Tucker,https://www.basketball-reference.com/boxscores/202001290POR.html,6.6,1,3,.333,1,2,0,0,0,1,1,0,0,0,0,1,3,1.2,+4,.500,
2020-01-29,202001290POR,HOU,Q4,Eric Gordon,https://www.basketball-reference.com/boxscores/202001290POR.html,6.9,0,1,.000,0,1,3,4,0,0,0,0,0,0,0,0,3,1.9,-3,.000,.750
2020-01-29,202001290POR,HOU,Q4,Austin Rivers,https://www.basketball-reference.com/boxscores/202001290POR.html,8.78,3,5,.600,2,3,0,0,1,1,2,0,0,0,0,2,8,5.9,-1,.667,
2020-01-29,202001290POR,HOU,Q4,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,8.62,0,0,,0,0,0,0,0,1,1,2,0,0,0,1,0,1.3,+1,,
2020-01-29,202001290POR,HOU,Q4,Ben McLemore,https://www.basketball-reference.com/boxscores/202001290POR.html,5.1,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,+5,.000,
2020-01-29,202001290POR,HOU,Q4,Thabo Sefolosha,https://www.basketball-reference.com/boxscores/202001290POR.html,2.6,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,-3,,
2020-01-29,202001290POR,POR,Q1,Damian Lillard,https://www.basketball-reference.com/boxscores/202001290POR.html,12.0,5,7,.714,3,4,3,3,0,2,2,1,1,0,3,0,16,12.4,-6,.750,1.000
2020-01-29,202001290POR,POR,Q1,CJ McCollum,https://www.basketball-reference.com/boxscores/202001290POR.html,9.25,1,4,.250,0,1,0,0,0,0,0,0,0,1,0,0,2,0.3,-4,.000,
2020-01-29,202001290POR,POR,Q1,Trevor Ariza,https://www.basketball-reference.com/boxscores/202001290POR.html,9.25,2,3,.667,0,0,0,0,1,0,1,0,0,0,0,0,4,3.4,-4,,
2020-01-29,202001290POR,POR,Q1,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202001290POR.html,9.25,0,3,.000,0,2,2,2,0,2,2,1,0,0,1,1,2,-0.2,-4,.000,1.000
2020-01-29,202001290POR,POR,Q1,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202001290POR.html,7.63,1,2,.500,0,0,0,0,1,2,3,0,0,1,1,1,2,1.6,-1,,
2020-01-29,202001290POR,POR,Q1,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,2.75,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,-2,,
2020-01-29,202001290POR,POR,Q1,Nassir Little,https://www.basketball-reference.com/boxscores/202001290POR.html,2.75,1,2,.500,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,-2,.000,
2020-01-29,202001290POR,POR,Q1,Anfernee Simons,https://www.basketball-reference.com/boxscores/202001290POR.html,2.75,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2020-01-29,202001290POR,POR,Q1,Caleb Swanigan,https://www.basketball-reference.com/boxscores/202001290POR.html,4.37,1,2,.500,0,0,0,0,0,1,1,0,0,0,0,0,2,1.3,-5,,
2020-01-29,202001290POR,POR,Q2,Damian Lillard,https://www.basketball-reference.com/boxscores/202001290POR.html,6.38,2,4,.500,1,3,4,4,0,3,3,4,0,0,1,1,9,9.3,+14,.333,1.000
2020-01-29,202001290POR,POR,Q2,CJ McCollum,https://www.basketball-reference.com/boxscores/202001290POR.html,8.17,2,4,.500,0,2,2,5,0,1,1,2,0,0,1,2,6,2.7,+4,.000,.400
2020-01-29,202001290POR,POR,Q2,Trevor Ariza,https://www.basketball-reference.com/boxscores/202001290POR.html,8.9,3,5,.600,0,1,0,0,0,0,0,0,0,0,0,0,6,3.7,+17,.000,
2020-01-29,202001290POR,POR,Q2,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202001290POR.html,8.17,2,4,.500,0,1,0,0,0,3,3,2,1,0,0,0,4,5.3,+4,.000,
2020-01-29,202001290POR,POR,Q2,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202001290POR.html,6.38,1,1,1.000,0,0,1,2,0,3,3,0,0,2,0,0,3,4.6,+14,,.500
2020-01-29,202001290POR,POR,Q2,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,9.45,2,2,1.000,2,2,0,0,0,2,2,2,2,0,0,1,6,9.0,+16,1.000,
2020-01-29,202001290POR,POR,Q2,Nassir Little,https://www.basketball-reference.com/boxscores/202001290POR.html,9.45,1,1,1.000,0,0,2,2,1,0,1,0,0,1,1,0,4,4.1,+16,,1.000
2020-01-29,202001290POR,POR,Q2,Anfernee Simons,https://www.basketball-reference.com/boxscores/202001290POR.html,3.1,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,0,3,2.7,0,1.000,
2020-01-29,202001290POR,POR,Q3,Damian Lillard,https://www.basketball-reference.com/boxscores/202001290POR.html,12.0,2,4,.500,1,2,0,1,0,2,2,3,0,0,3,1,5,1.9,+4,.500,.000
2020-01-29,202001290POR,POR,Q3,CJ McCollum,https://www.basketball-reference.com/boxscores/202001290POR.html,8.93,3,4,.750,1,2,0,0,0,1,1,1,2,0,2,0,7,6.4,+5,.500,
2020-01-29,202001290POR,POR,Q3,Trevor Ariza,https://www.basketball-reference.com/boxscores/202001290POR.html,10.72,3,4,.750,2,3,0,0,0,2,2,0,2,0,0,1,8,8.6,+5,.667,
2020-01-29,202001290POR,POR,Q3,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202001290POR.html,8.93,0,3,.000,0,1,0,0,0,3,3,1,0,0,2,2,0,-3.3,+5,.000,
2020-01-29,202001290POR,POR,Q3,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202001290POR.html,9.15,1,3,.333,0,0,0,0,1,2,3,0,0,2,0,0,2,3.0,+5,,
2020-01-29,202001290POR,POR,Q3,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,3.07,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,,
2020-01-29,202001290POR,POR,Q3,Nassir Little,https://www.basketball-reference.com/boxscores/202001290POR.html,3.07,2,2,1.000,0,0,0,0,1,0,1,0,0,0,0,0,4,4.1,-1,,
2020-01-29,202001290POR,POR,Q3,Anfernee Simons,https://www.basketball-reference.com/boxscores/202001290POR.html,1.28,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,,
2020-01-29,202001290POR,POR,Q3,Caleb Swanigan,https://www.basketball-reference.com/boxscores/202001290POR.html,2.85,0,0,,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.7,-1,,
2020-01-29,202001290POR,POR,Q4,Damian Lillard,https://www.basketball-reference.com/boxscores/202001290POR.html,8.8,2,6,.333,1,3,1,2,1,2,3,3,0,0,1,1,6,4.2,-6,.333,.500
2020-01-29,202001290POR,POR,Q4,CJ McCollum,https://www.basketball-reference.com/boxscores/202001290POR.html,12.0,3,7,.429,0,2,1,2,0,3,3,0,0,1,0,1,7,4.1,-2,.000,.500
2020-01-29,202001290POR,POR,Q4,Trevor Ariza,https://www.basketball-reference.com/boxscores/202001290POR.html,9.4,1,2,.500,1,2,0,0,0,1,1,1,0,0,0,2,3,2.2,-5,.500,
2020-01-29,202001290POR,POR,Q4,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202001290POR.html,8.12,0,1,.000,0,0,0,0,2,3,5,1,0,0,1,0,0,1.3,-1,,
2020-01-29,202001290POR,POR,Q4,Hassan Whiteside,https://www.basketball-reference.com/boxscores/202001290POR.html,5.03,3,3,1.000,0,0,2,2,0,1,1,0,0,0,0,0,8,7.4,0,,1.000
2020-01-29,202001290POR,POR,Q4,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202001290POR.html,10.85,1,5,.200,0,3,2,2,2,1,3,0,0,0,0,2,4,1.8,-3,.000,1.000
2020-01-29,202001290POR,POR,Q4,Nassir Little,https://www.basketball-reference.com/boxscores/202001290POR.html,3.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8,+4,,
2020-01-29,202001290POR,POR,Q4,Anfernee Simons,https://www.basketball-reference.com/boxscores/202001290POR.html,2.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+3,,
