game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2023-02-24,202302240WAS,NYK,Q1,Jalen Brunson,https://www.basketball-reference.com/boxscores/202302240WAS.html,10.88,1,5,.200,0,0,0,0,1,1,2,3,1,0,0,1,2,2.6,-9,,
2023-02-24,202302240WAS,NYK,Q1,Julius Randle,https://www.basketball-reference.com/boxscores/202302240WAS.html,12.0,4,8,.500,2,5,2,2,0,0,0,0,0,0,1,0,12,7.0,-11,.400,1.000
2023-02-24,202302240WAS,NYK,Q1,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202302240WAS.html,7.97,3,3,1.000,0,0,0,0,2,2,4,0,0,1,0,1,6,7.4,-2,,
2023-02-24,202302240WAS,NYK,Q1,RJ Barrett,https://www.basketball-reference.com/boxscores/202302240WAS.html,8.12,1,3,.333,0,0,0,0,0,0,0,1,1,1,0,0,2,2.7,+1,,
2023-02-24,202302240WAS,NYK,Q1,Quentin Grimes,https://www.basketball-reference.com/boxscores/202302240WAS.html,7.97,1,2,.500,1,1,0,0,0,1,1,1,0,0,1,1,3,1.6,-2,1.000,
2023-02-24,202302240WAS,NYK,Q1,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202302240WAS.html,5.0,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-14,,
2023-02-24,202302240WAS,NYK,Q1,Josh Hart,https://www.basketball-reference.com/boxscores/202302240WAS.html,4.03,0,1,.000,0,0,0,0,0,1,1,0,0,0,1,0,0,-1.4,-9,,
2023-02-24,202302240WAS,NYK,Q1,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202302240WAS.html,4.03,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-9,,
2023-02-24,202302240WAS,NYK,Q2,Jalen Brunson,https://www.basketball-reference.com/boxscores/202302240WAS.html,7.95,2,4,.500,0,0,1,1,0,1,1,2,0,0,1,0,5,3.7,+9,,1.000
2023-02-24,202302240WAS,NYK,Q2,Julius Randle,https://www.basketball-reference.com/boxscores/202302240WAS.html,6.38,6,7,.857,1,2,0,0,0,1,1,1,1,0,0,1,13,12.1,+15,.500,
2023-02-24,202302240WAS,NYK,Q2,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202302240WAS.html,7.23,0,0,,0,0,0,0,0,3,3,0,0,0,0,0,0,0.9,+7,,
2023-02-24,202302240WAS,NYK,Q2,RJ Barrett,https://www.basketball-reference.com/boxscores/202302240WAS.html,7.75,0,2,.000,0,0,1,2,0,1,1,0,0,0,1,0,1,-1.5,+3,,.500
