game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-02-22,202102220LAL,WAS,https://www.basketball-reference.com/boxscores/202102220LAL.html,23,26,31,35,12,127
2021-02-22,202102220LAL,LAL,https://www.basketball-reference.com/boxscores/202102220LAL.html,33,30,23,29,9,124
