game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2024-03-13,202403130IND,CHI,https://www.basketball-reference.com/boxscores/202403130IND.html,30,28,35,24,15,132
2024-03-13,202403130IND,IND,https://www.basketball-reference.com/boxscores/202403130IND.html,28,34,23,32,12,129
