game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2020-03-07,202003070DET,UTA,https://www.basketball-reference.com/boxscores/202003070DET.html,28,27,24,32,111
2020-03-07,202003070DET,DET,https://www.basketball-reference.com/boxscores/202003070DET.html,17,22,34,32,105
