game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-02-17,202202170NOP,DAL,https://www.basketball-reference.com/boxscores/202202170NOP.html,94.7,0.652,8.8,18.4,0.22,131.9
2022-02-17,202202170NOP,NOP,https://www.basketball-reference.com/boxscores/202202170NOP.html,94.7,0.565,11.4,35.4,0.152,124.6
