game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2022-02-24,202202240DET,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202202240DET.html,9.55,0,0,0,0,2,3,.667,0,1,1,0,0,0,0,0,2,1.9,0,,
2022-02-24,202202240DET,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202202240DET.html,7.4,2,3,0,0,1,2,.500,1,3,4,0,0,0,0,0,5,4.9,+7,.667,
2022-02-24,202202240DET,CLE,Q1,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202202240DET.html,4.37,0,3,0,1,2,2,1.000,0,0,0,0,0,0,0,0,2,-0.1,+2,.000,.000
2022-02-24,202202240DET,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202202240DET.html,6.68,2,3,1,1,0,2,.000,1,2,3,0,1,0,0,2,5,4.4,+6,.667,1.000
2022-02-24,202202240DET,CLE,Q1,Rajon Rondo,https://www.basketball-reference.com/boxscores/202202240DET.html,6.52,1,1,0,0,0,2,.000,0,0,0,4,0,0,0,1,2,3.3,+6,1.000,
2022-02-24,202202240DET,CLE,Q1,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202202240DET.html,5.48,1,1,1,1,0,0,,0,0,0,2,0,0,0,0,3,4.1,0,1.000,1.000
2022-02-24,202202240DET,CLE,Q1,Dean Wade,https://www.basketball-reference.com/boxscores/202202240DET.html,7.63,1,3,0,1,0,0,,0,1,1,0,0,0,0,0,2,0.6,+4,.333,.000
2022-02-24,202202240DET,CLE,Q1,Cedi Osman,https://www.basketball-reference.com/boxscores/202202240DET.html,5.32,2,2,2,2,3,4,.750,0,1,1,0,0,0,0,1,9,7.9,0,1.000,1.000
2022-02-24,202202240DET,CLE,Q1,Kevin Love,https://www.basketball-reference.com/boxscores/202202240DET.html,4.62,1,3,1,3,0,0,,0,1,1,0,0,0,2,1,3,-0.8,+2,.333,.333
2022-02-24,202202240DET,CLE,Q1,Lamar Stevens,https://www.basketball-reference.com/boxscores/202202240DET.html,2.43,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3,,
2022-02-24,202202240DET,CLE,Q2,Evan Mobley,https://www.basketball-reference.com/boxscores/202202240DET.html,6.33,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,0,1.0,-2,,
2022-02-24,202202240DET,CLE,Q2,Jarrett Allen,https://www.basketball-reference.com/boxscores/202202240DET.html,8.28,0,1,0,0,0,0,,1,1,2,0,1,0,1,1,0,-0.1,-3,.000,
2022-02-24,202202240DET,CLE,Q2,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202202240DET.html,5.47,1,3,0,0,5,6,.833,0,0,0,0,0,0,0,0,7,4.9,-1,.333,
2022-02-24,202202240DET,CLE,Q2,Isaac Okoro,https://www.basketball-reference.com/boxscores/202202240DET.html,5.1,1,1,0,0,1,1,1.000,0,0,0,0,0,0,0,0,3,2.7,-1,1.000,
2022-02-24,202202240DET,CLE,Q2,Rajon Rondo,https://www.basketball-reference.com/boxscores/202202240DET.html,6.27,1,2,0,1,0,0,,0,1,1,2,0,0,2,1,2,0.3,-3,.500,.000
2022-02-24,202202240DET,CLE,Q2,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202202240DET.html,5.73,2,4,1,3,0,0,,0,1,1,0,0,0,0,1,5,2.9,0,.500,.333
2022-02-24,202202240DET,CLE,Q2,Dean Wade,https://www.basketball-reference.com/boxscores/202202240DET.html,8.9,1,3,1,3,2,2,1.000,0,1,1,0,0,0,0,0,5,3.6,0,.333,.333
2022-02-24,202202240DET,CLE,Q2,Cedi Osman,https://www.basketball-reference.com/boxscores/202202240DET.html,6.53,0,2,0,1,0,0,,0,0,0,1,0,0,1,1,0,-2.1,-2,.000,.000
2022-02-24,202202240DET,CLE,Q2,Kevin Love,https://www.basketball-reference.com/boxscores/202202240DET.html,3.1,0,1,0,0,0,0,,0,3,3,0,0,0,0,0,0,0.2,-3,.000,
2022-02-24,202202240DET,CLE,Q2,Lamar Stevens,https://www.basketball-reference.com/boxscores/202202240DET.html,4.28,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0,,
2022-02-24,202202240DET,CLE,Q3,Evan Mobley,https://www.basketball-reference.com/boxscores/202202240DET.html,10.8,3,6,0,0,2,3,.667,0,3,3,1,0,1,0,1,8,6.5,-7,.500,
2022-02-24,202202240DET,CLE,Q3,Jarrett Allen,https://www.basketball-reference.com/boxscores/202202240DET.html,8.57,3,3,0,0,0,0,,0,2,2,0,0,2,0,0,6,7.1,-1,1.000,
2022-02-24,202202240DET,CLE,Q3,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202202240DET.html,7.37,1,2,0,1,0,0,,0,3,3,1,0,0,0,2,2,1.8,-7,.500,.000
2022-02-24,202202240DET,CLE,Q3,Isaac Okoro,https://www.basketball-reference.com/boxscores/202202240DET.html,7.37,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7,.000,.000
2022-02-24,202202240DET,CLE,Q3,Rajon Rondo,https://www.basketball-reference.com/boxscores/202202240DET.html,7.37,3,5,2,4,0,0,,0,0,0,3,0,0,2,0,8,5.8,-7,.600,.500
2022-02-24,202202240DET,CLE,Q3,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202202240DET.html,4.63,1,2,0,1,1,1,1.000,0,0,0,1,1,0,0,0,3,3.7,+6,.500,.000
2022-02-24,202202240DET,CLE,Q3,Dean Wade,https://www.basketball-reference.com/boxscores/202202240DET.html,4.63,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+6,,
2022-02-24,202202240DET,CLE,Q3,Cedi Osman,https://www.basketball-reference.com/boxscores/202202240DET.html,4.63,0,2,0,1,0,0,,0,0,0,0,0,0,0,0,0,-1.4,+6,.000,.000
2022-02-24,202202240DET,CLE,Q3,Kevin Love,https://www.basketball-reference.com/boxscores/202202240DET.html,4.63,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.3,+6,,
2022-02-24,202202240DET,CLE,Q4,Evan Mobley,https://www.basketball-reference.com/boxscores/202202240DET.html,8.92,0,2,0,1,2,2,1.000,0,3,3,1,0,1,1,1,2,1.5,-1,.000,.000
2022-02-24,202202240DET,CLE,Q4,Jarrett Allen,https://www.basketball-reference.com/boxscores/202202240DET.html,8.27,0,2,0,0,0,0,,0,0,0,0,0,1,0,0,0,-0.7,+3,.000,
2022-02-24,202202240DET,CLE,Q4,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202202240DET.html,10.52,4,8,2,5,1,2,.500,2,1,3,0,0,1,0,2,11,8.2,-2,.500,.400
2022-02-24,202202240DET,CLE,Q4,Isaac Okoro,https://www.basketball-reference.com/boxscores/202202240DET.html,8.5,1,1,1,1,0,0,,1,1,2,0,0,0,0,1,3,3.3,+3,1.000,1.000
2022-02-24,202202240DET,CLE,Q4,Rajon Rondo,https://www.basketball-reference.com/boxscores/202202240DET.html,6.02,0,0,0,0,0,0,,0,1,1,0,0,0,2,1,0,-2.1,-11,,
2022-02-24,202202240DET,CLE,Q4,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202202240DET.html,8.6,2,5,0,2,0,0,,1,2,3,2,0,0,1,1,4,2.6,+4,.400,.000
2022-02-24,202202240DET,CLE,Q4,Dean Wade,https://www.basketball-reference.com/boxscores/202202240DET.html,1.48,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,,
2022-02-24,202202240DET,CLE,Q4,Cedi Osman,https://www.basketball-reference.com/boxscores/202202240DET.html,3.5,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.0,-8,.000,
2022-02-24,202202240DET,CLE,Q4,Kevin Love,https://www.basketball-reference.com/boxscores/202202240DET.html,4.2,0,1,0,1,1,2,.500,0,1,1,0,0,0,0,0,1,0.2,-10,.000,.000
2022-02-24,202202240DET,DET,Q1,Jerami Grant,https://www.basketball-reference.com/boxscores/202202240DET.html,3.07,0,1,0,0,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-3,.000,
2022-02-24,202202240DET,DET,Q1,Cade Cunningham,https://www.basketball-reference.com/boxscores/202202240DET.html,9.75,2,6,0,2,4,4,1.000,1,1,2,1,0,1,0,0,8,7.0,-4,.333,.000
2022-02-24,202202240DET,DET,Q1,Saddiq Bey,https://www.basketball-reference.com/boxscores/202202240DET.html,7.87,0,3,0,3,0,0,,1,1,2,0,0,0,2,1,0,-3.5,-7,.000,.000
